date,Month,Year,date_format,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20000116,1,2000,16-01-2000,6,3.9,44,8.6,4.7,2.2,0,104050,0
20000117,1,2000,17-01-2000,5,3.8,44,8.4,4.4,0.3,0,103790,0
20000118,1,2000,18-01-2000,6,0,15,7.3,4.8,1.2,0.2,103540,0
20000119,1,2000,19-01-2000,6,0.6,24,5.3,5.4,3.6,0,103700,0
20000120,1,2000,20-01-2000,6,0,16,9.2,1.6,-2.2,0,103490,0
20000121,1,2000,21-01-2000,5,6.2,59,7.8,5,0.7,0.2,103280,0
20000122,1,2000,22-01-2000,5,2.1,36,7.3,5.2,2.6,1.2,102070,0
20000123,1,2000,23-01-2000,5,5.4,57,5.8,4,0.8,0,102420,0
20000124,1,2000,24-01-2000,5,6,61,3.7,3.1,0.4,0,102540,0
20000125,1,2000,25-01-2000,6,0.8,28,6.1,0.5,-2.7,0,102940,0
20000126,1,2000,26-01-2000,3,7.2,68,5.2,3.2,0.2,0,103270,0
20000127,1,2000,27-01-2000,0,8.1,74,10.8,0.8,-3.5,0,102970,0
20000128,1,2000,28-01-2000,7,0.1,20,13.5,4.5,-1.8,2.2,101480,0
20000129,1,2000,29-01-2000,7,3.3,49,12.9,8.4,3.4,0,100030,0
20000130,1,2000,30-01-2000,7,0.3,24,12.7,11.6,10.4,0,101290,0
20000131,1,2000,31-01-2000,7,0.3,25,10.7,11.5,10.3,0,102010,0
20000201,2,2000,01-02-2000,8,0,19,10.6,9.9,9.1,9.8,101520,0
20000202,2,2000,02-02-2000,4,6.9,74,9.3,8.2,5.8,0,102110,0
20000203,2,2000,03-02-2000,7,0.5,28,11,6,2.7,0,103320,0
20000204,2,2000,04-02-2000,7,0,20,11.6,7.8,4.7,0,103190,0
20000205,2,2000,05-02-2000,7,1.8,42,12.1,9.4,7.3,0,102630,0
20000206,2,2000,06-02-2000,8,0.1,24,11,9.6,7.2,1.8,101590,0
20000207,2,2000,07-02-2000,6,0,21,13.8,8,5,3.8,101040,0
20000208,2,2000,08-02-2000,5,3.6,59,10.6,10.4,7,2.2,100610,0
20000209,2,2000,09-02-2000,5,2.6,52,10.1,6.8,2.9,0.6,102220,0
20000210,2,2000,10-02-2000,5,2,48,10.4,8,5.9,3,101550,0
20000211,2,2000,11-02-2000,3,6.2,80,9.6,5.2,-0.1,3.8,102720,0
20000212,2,2000,12-02-2000,6,3.4,61,9.9,6.4,3.2,0.8,101780,0
20000213,2,2000,13-02-2000,3,8.5,97,10.2,7.4,4.8,0,102020,0
20000214,2,2000,14-02-2000,5,1.2,43,8.6,4.6,-1.1,1.8,101950,0
20000215,2,2000,15-02-2000,6,2.2,53,8,5.4,2.3,1.2,101320,0
20000216,2,2000,16-02-2000,3,7.8,97,9.6,4.7,1.4,0,100430,0
20000217,2,2000,17-02-2000,6,7.2,94,11,6,2.3,2.2,101050,0
20000218,2,2000,18-02-2000,6,3.5,68,9.1,7,3.1,0.2,100280,0
20000219,2,2000,19-02-2000,5,5.2,82,8.7,7.6,6.1,0.2,101530,0
20000220,2,2000,20-02-2000,4,8.2,105,10,3.8,-1,0.6,102960,0
20000221,2,2000,21-02-2000,6,5.9,90,9.5,5.8,1.5,0,102660,0
20000222,2,2000,22-02-2000,6,3.7,73,11.7,4.6,-0.3,0,102380,0
20000223,2,2000,23-02-2000,8,0.1,32,11.2,7.8,3.9,0,102050,0
20000224,2,2000,24-02-2000,8,1.5,54,10,9.4,7.6,16.8,102040,0
20000225,2,2000,25-02-2000,2,9.3,121,10.6,6.1,2.2,0,102750,0
20000226,2,2000,26-02-2000,6,6.4,101,13,5.2,-0.3,0,102870,0
20000227,2,2000,27-02-2000,8,0,31,10.4,8.6,4.2,5.2,101560,0
20000228,2,2000,28-02-2000,5,4.6,88,10.1,8.6,6.8,2.6,100980,0
20000229,2,2000,29-02-2000,7,0.1,35,9.3,7.8,5.5,5.6,100080,0
20000301,3,2000,01-03-2000,3,6.9,121,11.2,5.4,1.6,0.2,100990,0
20000302,3,2000,02-03-2000,7,0.1,40,10.8,5.8,0.3,7.2,101640,0
20000303,3,2000,03-03-2000,6,5.9,115,7.8,8,5.2,0.2,100740,0
20000304,3,2000,04-03-2000,3,9.1,145,10.4,4.3,0.8,0,102710,0
20000305,3,2000,05-03-2000,6,6,119,11.5,5,-0.3,0,103220,0
20000306,3,2000,06-03-2000,8,0,38,13.8,8.2,4.9,0,102670,0
20000307,3,2000,07-03-2000,7,2,76,14.6,11,8.2,0,102360,0
20000308,3,2000,08-03-2000,7,0,39,16.6,12.4,10.3,0,102250,0
20000309,3,2000,09-03-2000,7,3.1,93,14.2,13.9,11.2,0,102540,0
20000310,3,2000,10-03-2000,7,2.7,89,13.6,12.5,10.8,0,102650,0
20000311,3,2000,11-03-2000,7,5.7,125,14.5,10.5,7.4,0,102240,0
20000312,3,2000,12-03-2000,5,8.9,158,15,8.7,2.9,0,102640,0
20000313,3,2000,13-03-2000,6,1,67,13,10,4.9,0,102630,0
20000314,3,2000,14-03-2000,7,2.2,87,12.7,10.8,8.5,0,102480,0
20000315,3,2000,15-03-2000,2,9.9,173,12.2,7.6,2.6,0,103400,0
20000316,3,2000,16-03-2000,6,0.1,49,10.6,8,3.9,0,103440,0
20000317,3,2000,17-03-2000,8,0,45,10.8,9.4,8.3,0,103420,0
20000318,3,2000,18-03-2000,5,6.8,147,12.5,9.2,7.5,0,103590,0
20000319,3,2000,19-03-2000,4,8.8,170,13.9,7.5,2.5,0,103620,0
20000320,3,2000,20-03-2000,6,2.3,94,14.3,7.8,1.7,0,103020,0
20000321,3,2000,21-03-2000,5,7.5,160,15.5,9,3.7,0,102220,0
20000322,3,2000,22-03-2000,6,4.4,125,14.8,9.5,3.5,0,101640,0
20000323,3,2000,23-03-2000,8,0,49,14.1,10,5.3,1.6,101030,0
20000324,3,2000,24-03-2000,6,5,136,12.3,10.9,7.7,0.2,100640,0
20000325,3,2000,25-03-2000,4,6.7,157,11.2,9.1,5.9,2.6,100960,0
20000326,3,2000,26-03-2000,4,6.5,157,10.2,6.4,1.6,0.8,100760,0
20000327,3,2000,27-03-2000,6,6.1,153,8.2,7.1,4,2,101450,0
20000328,3,2000,28-03-2000,7,0.3,64,7.1,6.2,4.3,1.2,102100,0
20000329,3,2000,29-03-2000,8,0,53,8.2,5.4,3.7,0,101770,0
20000330,3,2000,30-03-2000,8,0,53,10,6.6,5,0,101470,0
20000331,3,2000,31-03-2000,7,2.4,108,11.8,7.5,5,0,100740,0
20000401,4,2000,01-04-2000,7,2.8,115,13.7,6.8,1.7,0.6,100090,0
20000402,4,2000,02-04-2000,8,0.6,75,9.1,10.4,7.1,16,99700,0
20000403,4,2000,03-04-2000,8,0,56,6,8.6,8.2,17.2,98940,0
20000404,4,2000,04-04-2000,8,0,56,10.1,4,1.9,1.2,99880,0
20000405,4,2000,05-04-2000,6,5.9,164,10.9,6.4,2.7,0,101690,0
20000406,4,2000,06-04-2000,1,12,237,14.9,5.8,0.7,0,103040,0
20000407,4,2000,07-04-2000,2,10.9,226,17.3,8.6,2.3,0,103260,0
20000408,4,2000,08-04-2000,4,11.2,232,14.7,9.6,2,3.6,102330,0
20000409,4,2000,09-04-2000,5,9.6,215,12.4,10.6,6.4,0,101420,0
20000410,4,2000,10-04-2000,2,10.6,228,7.1,8,3.6,0.6,101410,0
20000411,4,2000,11-04-2000,7,0,61,6.6,5.2,3.4,6,99310,0
20000412,4,2000,12-04-2000,8,0,61,9.2,4.2,1.8,6.4,98410,0
20000413,4,2000,13-04-2000,7,2.2,117,10.2,6.4,3.6,1.8,99090,0
20000414,4,2000,14-04-2000,7,1,94,8.4,7.1,4,11.8,99930,0
20000415,4,2000,15-04-2000,8,0,63,12.8,5.8,3.2,1.8,99450,0
20000416,4,2000,16-04-2000,5,7.7,202,11.9,6.6,0.3,2.6,99560,0
20000417,4,2000,17-04-2000,5,4.9,165,12.2,9.1,6.3,5.6,99330,0
20000418,4,2000,18-04-2000,7,0.6,87,16.1,9,5.8,5.2,100160,0
20000419,4,2000,19-04-2000,6,9.2,225,14,11.4,6.7,2.4,100640,0
20000420,4,2000,20-04-2000,8,0.3,80,15.5,12.1,10.2,2,100570,0
20000421,4,2000,21-04-2000,6,5.1,172,15.8,11.8,8.2,0.8,100960,0
20000422,4,2000,22-04-2000,6,6.9,199,14.3,11.5,7.2,0,100780,0
20000423,4,2000,23-04-2000,6,1.6,114,15.3,10.2,6.1,0.2,101050,0
20000424,4,2000,24-04-2000,6,5.9,187,16.1,10.6,5.8,5,101060,0
20000425,4,2000,25-04-2000,7,1.1,104,15.2,13,10,3.8,100520,0
20000426,4,2000,26-04-2000,7,4.8,173,16,12.3,9.4,0.2,100520,0
20000427,4,2000,27-04-2000,6,3.3,149,13.3,11.4,6.8,0,100930,0
20000428,4,2000,28-04-2000,8,0,70,18.7,11.6,10,4.8,100780,0
20000429,4,2000,29-04-2000,3,13.3,289,16.6,13.9,9.1,0,101480,0
20000430,4,2000,30-04-2000,6,4.3,168,16.6,11.6,6.5,0,102230,0
20000501,5,2000,01-05-2000,5,5,181,14.6,12,7.5,0,102420,0
20000502,5,2000,02-05-2000,6,4,166,11.2,11.6,8.6,0.2,102570,0
20000503,5,2000,03-05-2000,8,0,72,12.6,9.7,8.2,0,102430,0
20000504,5,2000,04-05-2000,7,0.1,80,20.5,10.4,8.2,0,102250,0
20000505,5,2000,05-05-2000,6,10,256,24.1,14,7.4,0,101640,0
20000506,5,2000,06-05-2000,5,11.1,271,23.3,16.4,8.6,0,101250,0
20000507,5,2000,07-05-2000,6,7.6,225,19.4,18,12.7,0,101450,0
20000508,5,2000,08-05-2000,6,3.9,169,23.4,15,10.5,0.2,101740,0
20000509,5,2000,09-05-2000,5,7.3,223,17.9,17.8,12.3,0,101780,0
20000510,5,2000,10-05-2000,7,0.8,106,17.8,15.4,13,4.6,101780,0
20000511,5,2000,11-05-2000,7,3.7,167,19.5,14.4,10.9,2.6,101840,0
20000512,5,2000,12-05-2000,7,4.1,175,24.9,14,8.5,0,102070,0
20000513,5,2000,13-05-2000,5,9.3,254,25.3,19,13,0,102150,0
20000514,5,2000,14-05-2000,5,13.4,308,26.6,18.9,12.5,2.4,102240,0
20000515,5,2000,15-05-2000,6,12.6,299,22.5,21,15.4,0,101730,0
20000516,5,2000,16-05-2000,4,11.5,286,15.9,18.8,15.2,0,101040,0
20000517,5,2000,17-05-2000,7,4,176,15.5,13.5,11.1,4.2,100910,0
20000518,5,2000,18-05-2000,5,8.2,243,14.3,11.4,7.2,4.4,100690,0
20000519,5,2000,19-05-2000,6,7.1,227,15.8,11.8,9.2,2,100850,0
20000520,5,2000,20-05-2000,5,6.4,217,16,10.4,5.1,11.6,101220,0
20000521,5,2000,21-05-2000,7,4.8,192,18.6,12.2,8.3,1.8,100780,0
20000522,5,2000,22-05-2000,5,12.1,298,14.3,13.2,7.8,0,101490,0
20000523,5,2000,23-05-2000,8,0,80,16.2,13,11.6,2.2,101310,0
20000524,5,2000,24-05-2000,7,3.8,176,16.8,12.9,9.6,8.6,101190,0
20000525,5,2000,25-05-2000,4,12.2,302,12.8,13,9.2,0.2,101090,0
20000526,5,2000,26-05-2000,8,0,81,14.8,11.6,10.4,18.8,100810,0
20000527,5,2000,27-05-2000,6,10.2,276,15.6,10.9,7,19,100570,0
20000528,5,2000,28-05-2000,7,6.4,221,17.4,10.8,5.9,3,100180,0
20000529,5,2000,29-05-2000,4,12.5,308,15.7,11.8,6.2,0,101320,0
20000530,5,2000,30-05-2000,6,2.3,149,19,12.5,9.3,0,101330,0
20000531,5,2000,31-05-2000,6,8.5,254,16.8,12.6,6.3,1.4,101830,0
20000601,6,2000,01-06-2000,8,3.3,171,18.8,14.6,12.3,0,101630,0
20000602,6,2000,02-06-2000,7,0.4,101,22.9,15.8,12.9,0,101770,0
20000603,6,2000,03-06-2000,7,8.9,262,18.1,17.5,12.1,0,101660,0
20000604,6,2000,04-06-2000,5,7.4,241,16.1,14.7,11.3,0,101690,0
20000605,6,2000,05-06-2000,7,0.1,88,18.9,13.4,10.6,0,101910,0
20000606,6,2000,06-06-2000,4,7.4,241,20.6,14.4,9.8,0,102020,0
20000607,6,2000,07-06-2000,5,11.4,297,22.4,14.6,8.7,0,102370,0
20000608,6,2000,08-06-2000,5,11,292,17.8,17.4,12.5,0.2,101430,0
20000609,6,2000,09-06-2000,5,4.1,188,20.3,16.1,14.4,4.2,100890,0
20000610,6,2000,10-06-2000,5,13,318,19.3,14.4,8.6,0,101690,0
20000611,6,2000,11-06-2000,6,8.9,264,25.1,15.3,11.3,0,101840,0
20000612,6,2000,12-06-2000,5,12.1,307,22.6,18.6,12.1,0,102370,0
20000613,6,2000,13-06-2000,7,5.8,218,22.5,18.5,14.4,0,102450,0
20000614,6,2000,14-06-2000,8,1.3,130,20.1,18.8,15.2,0,102340,0
20000615,6,2000,15-06-2000,7,0.8,116,22.3,17.6,15,0,102550,0
20000616,6,2000,16-06-2000,6,1,122,25.9,18.3,14.3,0,102690,0
20000617,6,2000,17-06-2000,2,13.2,321,30.8,19.5,13.1,0,102630,0
20000618,6,2000,18-06-2000,1,15.1,345,31.4,23.2,15.6,0,102170,0
20000619,6,2000,19-06-2000,3,12.8,317,21.6,25.4,19.4,0,101460,0
20000620,6,2000,20-06-2000,7,0.2,95,19.5,18.5,15.4,3.8,101240,0
20000621,6,2000,21-06-2000,6,5.2,208,19,17.5,15.5,0,100940,0
20000622,6,2000,22-06-2000,7,4.4,194,19.7,16.2,13.4,2.4,101070,0
20000623,6,2000,23-06-2000,6,3.2,172,16.1,16.2,12.7,0,101610,0
20000624,6,2000,24-06-2000,6,0.1,89,18,12.3,8.5,0,101830,0
20000625,6,2000,25-06-2000,7,3.2,172,19.9,14,10.1,0,102190,0
20000626,6,2000,26-06-2000,6,3.9,185,21.9,16.2,12.5,0,102490,0
20000627,6,2000,27-06-2000,6,8.7,261,20.9,16.6,11.2,0,102310,0
20000628,6,2000,28-06-2000,7,1.4,132,20.3,17,13.2,0,102080,0
20000629,6,2000,29-06-2000,7,0.1,89,20.8,17.4,14.5,8.2,102010,0
20000630,6,2000,30-06-2000,7,1.1,124,20.9,17.2,13.6,0.4,101470,0
20000701,7,2000,01-07-2000,6,3,167,22.3,17.6,14.4,0.2,100930,0
20000702,7,2000,02-07-2000,6,3,167,23.3,17.6,13,0.2,101010,0
20000703,7,2000,03-07-2000,7,5.8,216,18.3,18.8,14.2,0,100940,0
20000704,7,2000,04-07-2000,8,0,80,17.1,16.8,15.4,17,100740,0
20000705,7,2000,05-07-2000,8,0,80,22.7,15.4,13.7,0,101330,0
20000706,7,2000,06-07-2000,7,3.7,179,17.9,17.6,12.6,0.4,101810,0
20000707,7,2000,07-07-2000,6,4,184,17.9,15.7,13.5,0,101870,0
20000708,7,2000,08-07-2000,7,1.4,130,19.1,14.7,11.5,0.6,101670,0
20000709,7,2000,09-07-2000,8,1.1,122,16.1,16.4,13.8,9,99820,0
20000710,7,2000,10-07-2000,7,1.3,127,16.3,14,11.8,10.4,99340,0
20000711,7,2000,11-07-2000,5,5,200,18.7,13,9.6,0,100670,0
20000712,7,2000,12-07-2000,7,3,164,20.9,13.1,7.5,4.2,101470,0
20000713,7,2000,13-07-2000,7,2.7,158,16.9,17.2,13.6,4.8,101130,0
20000714,7,2000,14-07-2000,6,0.7,109,18.1,14.9,12.9,0,101190,0
20000715,7,2000,15-07-2000,4,7.4,236,18.2,13.6,9.1,0,101610,0
20000716,7,2000,16-07-2000,6,7.6,238,22.6,14,9.8,0,101950,0
20000717,7,2000,17-07-2000,5,11.7,293,24.7,16.2,9.8,0,102000,0
20000718,7,2000,18-07-2000,4,10.7,279,25.2,17.8,10.9,0,102060,0
20000719,7,2000,19-07-2000,2,14.6,326,25.3,19.1,13,0,102100,0
20000720,7,2000,20-07-2000,3,11.7,290,25.9,20.1,14.9,0,102290,0
20000721,7,2000,21-07-2000,1,14.4,322,21.6,20.2,14.4,0,102510,0
20000722,7,2000,22-07-2000,5,9.5,260,19,17.2,12.9,0,102200,0
20000723,7,2000,23-07-2000,8,0.8,109,17.2,15.9,12.8,0,101590,0
20000724,7,2000,24-07-2000,8,0.1,83,19,15,12.9,0,101020,0
20000725,7,2000,25-07-2000,7,0.7,105,23.4,15.9,12.8,0,100820,0
20000726,7,2000,26-07-2000,6,8.6,245,25,18.6,13.9,0,101010,0
20000727,7,2000,27-07-2000,6,7.5,229,20.9,20,15.1,0,101290,0
20000728,7,2000,28-07-2000,6,4.5,182,24.9,17.7,14.5,5.8,101400,0
20000729,7,2000,29-07-2000,5,9,248,24.8,19.2,13.4,0.2,101700,0
20000730,7,2000,30-07-2000,4,9.5,254,25.3,19.2,13.7,0,102190,0
20000731,7,2000,31-07-2000,5,11.7,280,24.5,20.7,16.1,0,102150,0
20000801,8,2000,01-08-2000,4,8.8,242,23.5,19.6,14.8,0,101700,0
20000802,8,2000,02-08-2000,4,7.8,228,19.7,18.2,13,4.2,101390,0
20000803,8,2000,03-08-2000,7,3.1,154,22.4,17.4,15,5.8,101440,0
20000804,8,2000,04-08-2000,6,8,229,24.2,18.5,14.6,0,102290,0
20000805,8,2000,05-08-2000,5,8.5,234,24.7,18.2,12.2,0,102490,0
20000806,8,2000,06-08-2000,5,4.1,169,23,20.4,16,0,102460,0
20000807,8,2000,07-08-2000,7,2,130,22.6,20.2,17.4,0,102420,0
20000808,8,2000,08-08-2000,6,2.8,145,23.9,19.4,16.2,5.6,102130,0
20000809,8,2000,09-08-2000,6,3.9,163,25.4,19.2,14.5,0,101870,0
20000810,8,2000,10-08-2000,6,6.1,196,24.9,21,16.5,0,101600,0
20000811,8,2000,11-08-2000,5,7.4,213,27.4,20.1,15.3,0,101560,0
20000812,8,2000,12-08-2000,2,12.8,278,23.6,20.4,13.4,0,101390,0
20000813,8,2000,13-08-2000,7,0.9,100,23.7,19.4,15.1,1,101530,0
20000814,8,2000,14-08-2000,7,1.4,112,24.4,20.8,17.9,0,101550,0
20000815,8,2000,15-08-2000,5,8.2,219,23.1,19.4,14.3,0,101860,0
20000816,8,2000,16-08-2000,6,7.9,214,23.1,18.9,14.7,0.1,101360,0
20000817,8,2000,17-08-2000,5,8.1,215,19.9,18.9,14.7,2.4,101160,0
20000818,8,2000,18-08-2000,6,0.1,71,23.2,16.6,13.2,0.6,101150,0
20000819,8,2000,19-08-2000,6,10.7,244,21.7,18.7,14.2,0,101030,0
20000820,8,2000,20-08-2000,5,6.4,189,22.2,17,12.4,0,101300,0
20000821,8,2000,21-08-2000,2,11.6,251,22.7,16.2,10.3,0,101440,0
20000822,8,2000,22-08-2000,5,8,207,23.9,16.6,10.6,0,101930,0
20000823,8,2000,23-08-2000,1,13.1,264,27,18.6,13.3,0,102320,0
20000824,8,2000,24-08-2000,1,12.4,255,26.2,19.9,12.8,0,102340,0
20000825,8,2000,25-08-2000,3,10.9,237,19.7,20.4,14.7,2.2,101870,0
20000826,8,2000,26-08-2000,6,0,60,21.8,19,18.3,3.8,100990,0
20000827,8,2000,27-08-2000,5,4.5,154,20.1,17.5,13.2,3.8,101460,0
20000828,8,2000,28-08-2000,6,7.7,195,21.8,15.8,11.6,1.2,101770,0
20000829,8,2000,29-08-2000,5,8.4,202,22.2,16,10.3,0,101970,0
20000830,8,2000,30-08-2000,4,9.5,213,22.6,17.6,13,0,101900,0
20000831,8,2000,31-08-2000,6,6.3,174,18.9,16.6,10.5,1.6,101070,0
20000901,9,2000,01-09-2000,6,2.7,117,19.9,16,13,4.6,100140,0
20000902,9,2000,02-09-2000,6,4.2,137,18.6,15.8,11.7,0.8,100770,0
20000903,9,2000,03-09-2000,4,9.8,202,20.5,14,9.4,0,101970,0
20000904,9,2000,04-09-2000,4,11,212,20.4,13.7,6.9,0,102380,0
20000905,9,2000,05-09-2000,7,1.6,95,20.7,15.6,10.9,0.4,102030,0
20000906,9,2000,06-09-2000,6,4.8,141,20.3,17.4,14.1,0.8,101140,0
20000907,9,2000,07-09-2000,7,0.7,75,20.2,14.4,8.6,0,101520,0
20000908,9,2000,08-09-2000,8,0,52,22.3,17.6,15,4.4,101800,0
20000909,9,2000,09-09-2000,7,2.2,101,25.6,19,15.6,0.2,102290,0
20000910,9,2000,10-09-2000,3,11,202,27.5,20.2,14.8,0,102190,0
20000911,9,2000,11-09-2000,4,9.7,187,24,21.6,15.6,0,101440,0
20000912,9,2000,12-09-2000,5,6.7,155,21,20,16,0,101100,0
20000913,9,2000,13-09-2000,7,2.9,107,21.6,17.4,13.9,0,101340,0
20000914,9,2000,14-09-2000,7,3,107,18.5,17,12.4,11,101370,0
20000915,9,2000,15-09-2000,7,1.3,80,18.2,17.2,16,19.6,100680,0
20000916,9,2000,16-09-2000,7,0.9,72,20.6,15.8,13.4,0,101130,0
20000917,9,2000,17-09-2000,6,0.9,71,16.8,16.2,11.7,0,101120,0
20000918,9,2000,18-09-2000,8,0,46,15.6,15.2,13.6,13.8,100150,0
20000919,9,2000,19-09-2000,8,0,45,16.9,13.8,11.9,16.4,99640,0
20000920,9,2000,20-09-2000,4,3.5,107,18.6,13.6,10.4,0.4,100250,0
20000921,9,2000,21-09-2000,4,2.9,98,21.5,12.9,7.2,1,101260,0
20000922,9,2000,22-09-2000,7,8.5,157,24.8,17.9,14.3,0,101750,0
20000923,9,2000,23-09-2000,4,10.6,174,16.8,19.4,14.1,0,101760,0
20000924,9,2000,24-09-2000,5,1.3,72,18.5,15.2,13.6,11,101420,0
20000925,9,2000,25-09-2000,5,4.7,114,20.7,14.6,10.7,6.8,101870,0
20000926,9,2000,26-09-2000,5,4.3,109,18.2,16.4,12.1,0.4,101380,0
20000927,9,2000,27-09-2000,5,3.3,96,18.4,15,11.7,5.4,100970,0
20000928,9,2000,28-09-2000,6,5.8,122,18.9,15.8,13.2,3.4,99850,0
20000929,9,2000,29-09-2000,7,7.1,132,17.9,15.2,11.5,0,99860,0
20000930,9,2000,30-09-2000,4,6.7,127,18.6,15.1,12.3,5.4,100400,0
20001001,10,2000,01-10-2000,5,6.7,126,15.3,13.2,7.7,10,100430,0
20001002,10,2000,02-10-2000,6,0.3,47,16.4,12.6,9.9,0.2,100690,0
20001003,10,2000,03-10-2000,8,0,37,16.3,12.4,8.5,0.8,101670,0
20001004,10,2000,04-10-2000,7,4,95,15.7,14.5,12.7,0.2,101790,0
20001005,10,2000,05-10-2000,4,7.3,125,15.1,13.4,11.1,0.8,101720,0
20001006,10,2000,06-10-2000,4,8.6,134,13.2,10.2,5.4,5,102570,0
20001007,10,2000,07-10-2000,8,0,35,15.6,11.2,9.1,8.6,102070,0
20001008,10,2000,08-10-2000,6,6.1,110,12.4,12.6,9.5,0,101430,0
20001009,10,2000,09-10-2000,6,0.5,47,13.3,9,5.6,24,100110,0
20001010,10,2000,10-10-2000,6,3.5,83,14.3,9.8,6.3,8.8,98310,0
20001011,10,2000,11-10-2000,6,5.1,97,13.5,10.5,6.7,3.8,97230,0
20001012,10,2000,12-10-2000,6,1.1,54,16,10.8,8,4.2,98830,0
20001013,10,2000,13-10-2000,5,4.2,86,13.9,11.2,6.4,0,100780,0
20001014,10,2000,14-10-2000,7,0,31,15.6,11,8.2,0,101530,0
20001015,10,2000,15-10-2000,7,4.7,88,13.9,11.7,7.8,2.8,101280,0
20001016,10,2000,16-10-2000,7,0.1,34,14.9,12.4,10.8,1.6,100670,0
20001017,10,2000,17-10-2000,4,7.2,105,16.3,10,5.1,5,102080,0
20001018,10,2000,18-10-2000,8,0.1,33,15.2,12.8,9.4,1,101470,0
20001019,10,2000,19-10-2000,2,9.2,116,14.1,11.4,7.6,0,101780,0
20001020,10,2000,20-10-2000,6,0.1,32,11.5,10.6,7,20.2,101340,0
20001021,10,2000,21-10-2000,8,0,27,14.3,11,10.4,0.2,101730,0
20001022,10,2000,22-10-2000,6,0.3,35,16,12,9.6,0,102240,0
20001023,10,2000,23-10-2000,5,4,73,14.2,12.7,9.4,0.2,101530,0
20001024,10,2000,24-10-2000,7,0,26,15.3,12,9.7,0.2,101690,0
20001025,10,2000,25-10-2000,7,2.2,55,14.5,13.2,11,0,100740,0
20001026,10,2000,26-10-2000,4,6.3,86,15.4,10.8,7.1,3,101430,0
20001027,10,2000,27-10-2000,8,0,25,16,12.4,9.5,9,101170,0
20001028,10,2000,28-10-2000,7,0,24,13.4,13.9,11.8,7.2,100370,0
20001029,10,2000,29-10-2000,5,5.4,77,11.3,10.6,7.8,36.6,99920,0
20001030,10,2000,30-10-2000,6,4.4,69,13.3,10,8.6,1.6,98130,0
20001031,10,2000,31-10-2000,6,6.6,82,11.6,9.8,6.3,0.4,98970,0
20001101,11,2000,01-11-2000,4,6.9,83,10.9,9.3,7,6,99440,0
20001102,11,2000,02-11-2000,5,3.2,57,11.4,7.2,3.6,5.2,98750,0
20001103,11,2000,03-11-2000,3,6.2,76,11.4,8.6,5.7,0,99350,0
20001104,11,2000,04-11-2000,3,6.8,79,10.9,7.2,2.9,0,100630,0
20001105,11,2000,05-11-2000,7,1,36,11,6.7,2.5,24.8,99760,0
20001106,11,2000,06-11-2000,7,0.2,25,10.7,9,7,5.4,97150,0
20001107,11,2000,07-11-2000,7,1,35,9.2,9.2,7.7,1,97680,0
20001108,11,2000,08-11-2000,7,0.1,23,10.2,7.8,6.4,0,98850,0
20001109,11,2000,09-11-2000,6,0.2,24,12.1,8.2,6.1,0,100290,0
20001110,11,2000,10-11-2000,5,5.9,67,12.8,7.9,3.7,0.8,101370,0
20001111,11,2000,11-11-2000,8,0,19,11.1,9,5.3,8.8,100640,0
20001112,11,2000,12-11-2000,4,5,60,10.8,9.7,8.3,0.2,99560,0
20001113,11,2000,13-11-2000,1,7.6,73,8.7,6.6,2.4,0.2,99740,0
20001114,11,2000,14-11-2000,4,5.4,61,10.2,5,1.2,0.4,100260,0
20001115,11,2000,15-11-2000,6,0.5,26,10.4,4.5,-1.2,5.6,100770,0
20001116,11,2000,16-11-2000,4,4.5,54,9.4,5.7,1,0.1,100290,0
20001117,11,2000,17-11-2000,4,2.5,41,11.9,4.9,0.4,0,101100,0
20001118,11,2000,18-11-2000,7,1,29,10.9,7,2.2,3.2,100640,0
20001119,11,2000,19-11-2000,7,1.1,30,7,9,7.2,0.8,99530,0
20001120,11,2000,20-11-2000,5,2.5,40,10.1,4.5,2,0.2,99570,0
20001121,11,2000,21-11-2000,7,0.4,23,10.9,7,3.8,4.6,99360,0
20001122,11,2000,22-11-2000,3,3.4,44,8.4,7.4,4,0.2,99420,0
20001123,11,2000,23-11-2000,6,0,16,11,5.8,3.3,5.4,99820,0
20001124,11,2000,24-11-2000,5,3.3,43,11.6,6.8,2.7,1.4,100410,0
20001125,11,2000,25-11-2000,6,0,15,10.5,8.3,5,6.8,99460,0
20001126,11,2000,26-11-2000,5,4.9,50,14,8.9,7.3,0,99550,0
20001127,11,2000,27-11-2000,6,0,15,15.6,8.8,3.7,9,100820,0
20001128,11,2000,28-11-2000,7,0,15,14.2,11.5,7.4,1.2,100620,0
20001129,11,2000,29-11-2000,6,0.2,18,12.2,12.1,10,0.8,100240,0
20001130,11,2000,30-11-2000,5,1.1,26,13.7,9.2,6.3,7.4,100900,0
20001201,12,2000,01-12-2000,7,0,13,12.9,11.3,8.9,1.6,100190,0
20001202,12,2000,02-12-2000,4,3.8,39,11.3,11.2,9.6,0.2,100870,0
20001203,12,2000,03-12-2000,4,5.2,46,13.8,7.5,3.7,7.2,101300,0
20001204,12,2000,04-12-2000,7,0.8,21,13.4,10.2,6.7,4.6,100360,0
20001205,12,2000,05-12-2000,7,0,13,12.7,12.4,11.3,3,100210,0
20001206,12,2000,06-12-2000,7,0,13,14.3,11.9,11.1,0.4,100320,0
