daily_demand,Cluster,Silhouette,mean_temp,pressure,sunshine,precipitation,global_radiation,max_temp,min_temp
continuous,C1 C2 C3,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,,,,,,,
23784.7,C2,0.633463,21.5,100770,4.7,0.0,181,23.5,18.3
24348.6,C2,0.624599,19.3,100980,2.0,0.0,132,24.1,15.1
24562.6,C2,0.660019,18.4,101970,6.5,0.0,207,26.4,12.8
19331.4,C2,0.647969,22.2,102340,8.9,0.0,238,22.3,17.0
23571.5,C2,0.657003,18.2,102180,7.2,0.0,214,20.8,14.1
24709.5,C2,0.637708,15.6,102510,7.2,0.0,213,20.4,10.4
25497.3,C2,0.623081,15.6,102490,3.5,0.0,156,24.5,10.7
25132.2,C2,0.651539,19.7,102220,4.9,0.0,177,27.7,14.9
21806.3,C2,0.657758,20.2,102260,6.4,0.0,197,22.9,14.5
22129.4,C2,0.645724,19.6,102530,4.4,0.0,167,24.7,16.2
25178.6,C2,0.640387,18.6,101920,12.4,0.0,268,26.7,12.2
25596.8,C2,0.64302,20.0,101330,12.2,0.0,264,25.5,13.3
26268.1,C2,0.631275,20.6,101030,3.8,0.2,153,19.2,15.7
26147.2,C2,0.560296,18.1,100660,1.0,2.0,99,21.9,17.0
20908.2,C2,0.601855,18.1,100660,1.9,0.6,118,23.5,14.3
20770.7,C2,0.653347,19.1,101620,4.8,0.8,166,26.0,14.7
25547.7,C2,0.634545,21.0,102310,3.5,0.0,144,31.0,16.0
28066.5,C2,0.63861,23.2,101510,5.2,0.0,167,27.0,18.8
23066.5,C2,0.628025,21.2,101560,2.2,0.0,117,21.5,15.9
22110,C2,0.604981,19.0,101320,2.3,2.2,118,24.3,16.6
21799.5,C2,0.654706,19.8,102170,6.3,0.0,176,27.0,15.4
26020.9,C2,0.652423,18.8,102070,4.9,0.0,155,24.8,12.7
25739.5,C2,0.64742,19.0,102280,9.9,0.0,206,20.2,13.2
26175.4,C2,0.570161,17.0,101900,0.0,0.2,55,21.5,13.9
23332.9,C2,0.544776,16.8,101550,4.0,4.8,134,20.9,12.1
22211.7,C2,0.558167,18.2,101280,1.1,3.0,86,22.9,15.5
27293.3,C2,0.584805,18.4,101930,0.0,0.2,53,23.9,13.8
28144.2,C2,0.599249,19.8,102330,0.2,0.0,62,28.4,15.6
28049.8,C2,0.643302,23.3,101760,6.1,0.0,155,23.9,18.2
25827.6,C2,0.65409,19.4,101160,8.5,0.0,180,24.3,15.0
25452.3,C2,0.630759,19.8,101480,3.5,0.4,120,19.3,15.2
24128.2,C2,0.52959,18.6,101280,0.0,3.2,50,22.0,17.9
20915.4,C2,0.629013,15.4,101680,11.9,0.0,208,25.8,8.7
26216.6,C2,0.612633,18.2,101310,3.0,0.0,110,32.8,10.6
26313.5,C1,0.490993,16.8,101270,0.3,2.2,59,16.3,15.9
23299.3,C2,0.528964,14.6,102030,0.0,0.0,46,20.6,12.8
23194.6,C2,0.569265,17.0,102140,0.8,0.0,69,19.6,13.4
27839.6,C2,0.549082,16.3,102170,0.6,1.8,64,19.0,13.0
28168.3,C2,0.56527,16.6,102020,0.0,0.0,44,22.1,14.3
27867.6,C2,0.6419,18.5,101810,4.8,0.0,121,20.8,14.9
26366.9,C2,0.613448,17.6,101920,2.5,0.0,92,20.7,14.3
25654.4,C2,0.623599,14.8,102410,9.7,0.0,166,23.2,8.9
22265.3,C2,0.614321,16.5,101700,4.9,1.6,118,21.0,9.8
21828.1,C2,0.640363,18.0,101470,6.4,0.0,132,18.7,15.1
27696.5,C2,0.492814,14.2,102200,0.8,0.8,62,19.6,9.6
27419.4,C2,0.511659,14.4,102250,0.2,0.0,48,23.2,9.1
26568,C2,0.612498,17.6,102370,4.1,1.2,104,20.3,12.1
25802.6,C2,0.625402,17.7,101510,3.8,0.4,100,19.7,15.1
26381.3,C2,0.575828,15.4,101230,6.8,2.6,128,16.1,11.2
25014.2,C1,0.573314,12.6,100650,2.2,3.2,78,17.6,9.2
23343.3,C2,0.583881,13.3,101680,7.0,0.0,127,18.5,9.0
27293.3,C2,0.586286,14.4,103000,9.1,0.0,141,17.7,9.8
26514.8,C2,0.589618,14.5,102950,10.2,0.0,148,16.2,11.3
28229.4,C3,0.567151,12.5,102540,2.3,0.0,75,15.5,8.8
29355.9,C3,0.547517,13.4,102250,0.0,0.0,35,17.0,11.3
26078.2,C3,0.52638,14.5,102600,0.5,0.0,47,16.0,12.0
24739.7,C3,0.530099,12.3,102800,5.3,0.2,101,14.4,8.6
28765.2,C3,0.531374,10.1,102620,7.1,0.0,115,16.8,5.8
29301.7,C3,0.553737,10.8,102290,6.3,2.0,107,16.0,4.9
29169.3,C1,0.472724,12.6,102020,3.3,3.2,79,13.8,9.1
29430.2,C3,0.584254,11.1,101290,2.8,0.0,73,15.2,8.4
29290.9,C1,0.48016,12.1,100620,0.8,0.0,48,18.2,9.0
26357.9,C1,0.608174,13.4,100670,2.2,7.8,65,18.4,8.7
24859,C1,0.513894,12.8,101210,3.4,2.8,76,17.7,7.3
28309.9,C2,0.49237,13.7,101820,4.7,1.8,86,14.4,9.7
28901.3,C3,0.578115,11.8,101980,3.7,0.0,76,13.5,9.1
29704.6,C3,0.603223,11.2,102130,1.5,0.0,53,14.9,9.0
30219.9,C3,0.614196,11.6,102120,1.8,0.0,56,13.6,8.2
29887.3,C3,0.625506,10.4,102010,1.1,0.0,47,14.6,7.3
26508.3,C3,0.63057,9.8,101650,1.8,0.0,54,13.8,5.0
25303.5,C3,0.60196,10.0,101180,4.7,0.0,79,13.3,6.2
30557.5,C3,0.572238,11.4,101310,0.0,0.2,26,14.1,9.5
30888.9,C3,0.588263,11.8,102270,0.3,0.2,33,16.5,9.6
30061,C3,0.554264,13.0,102840,2.1,0.0,54,16.5,9.4
29551.1,C3,0.561001,12.2,103190,2.8,0.0,59,17.2,7.8
29625,C3,0.535884,13.5,103390,3.3,0.0,62,15.3,9.8
27290,C3,0.562684,13.8,103450,0.0,0.0,24,12.1,12.2
26486.4,C3,0.580501,10.0,103060,0.0,0.2,23,20.0,8.0
29681.8,C3,0.541457,14.4,102700,5.0,0.0,72,12.6,8.7
31367.2,C3,0.636621,9.4,102430,0.0,0.0,22,11.2,6.3
31203.2,C3,0.610093,7.2,102500,7.5,0.0,85,12.2,3.3
32430.5,C3,0.641565,6.9,102130,3.7,0.6,60,11.5,1.6
31990.5,C1,0.547702,7.6,100980,0.0,5.6,21,9.5,3.8
27727.5,C3,0.598121,5.6,100610,1.0,0.0,36,7.9,1.8
27951.2,C3,0.576447,4.8,100660,4.9,1.6,65,8.3,1.6
32477.7,C3,0.622883,6.1,101190,2.8,0.0,50,6.6,3.9
34229,C3,0.556241,5.6,100020,1.4,0.4,37,11.4,1.7
33082.3,C3,0.585546,7.3,100750,1.5,1.0,38,11.5,3.2
32645,C3,0.568149,7.2,102080,6.5,3.8,70,10.6,2.8
29857.4,C1,0.493581,6.6,101690,0.0,5.2,19,11.4,2.7
28732.8,C3,0.605657,8.4,102680,6.3,0.0,67,13.8,5.4
32526.8,C3,0.625828,9.4,102960,0.0,0.2,18,16.0,5.0
32180,C3,0.610043,12.2,102540,0.1,0.2,20,14.4,8.5
30861.5,C1,0.555185,13.0,101550,4.2,4.8,53,13.9,11.5
31961.4,C1,0.491196,10.4,100070,1.2,0.8,32,8.6,7.0
32881.6,C3,0.537668,5.8,99580,2.8,0.0,43,9.0,3.1
34231.4,C1,0.48543,10.2,99950,1.5,0.0,32,10.3,7.9
34381.5,C3,0.63554,7.2,101710,0.1,0.0,18,10.5,4.0
33352.4,C3,0.635365,8.6,102290,0.0,0.0,15,11.0,6.7
32918.7,C3,0.632609,8.2,102200,6.0,0.0,56,9.4,5.4
31168.8,C3,0.646381,6.1,102110,2.7,0.2,38,8.6,2.8
30040.4,C3,0.64326,6.2,102500,0.2,0.0,19,8.9,3.8
33838,C3,0.623824,7.4,103000,6.1,0.0,55,7.2,5.8
35759.7,C3,0.628017,3.4,102690,0.0,0.2,13,9.5,-1.3
31695.5,C3,0.644828,7.5,102550,2.7,0.0,34,8.2,5.5
36235.7,C3,0.635947,6.2,102710,0.0,0.0,13,13.2,1.1
33045.4,C3,0.637517,9.2,102630,0.3,0.0,17,13.4,5.2
33392.8,C3,0.61026,11.2,102560,0.0,0.0,13,14.9,9.1
31982.7,C3,0.571692,13.1,102550,1.7,0.0,27,13.6,11.3
30015.1,C1,0.508864,12.0,102090,0.0,4.4,12,10.3,10.4
29074,C3,0.643228,6.9,102470,4.7,0.2,41,11.4,3.5
34906.1,C3,0.630979,6.7,102250,0.0,0.8,12,13.3,2.0
34408.4,C3,0.621178,10.1,102000,0.1,0.2,14,13.9,6.9
32898.1,C3,0.633628,10.1,101980,3.9,0.0,37,11.5,6.3
33871.4,C3,0.636607,8.0,101900,0.0,0.0,12,10.5,4.5
33370,C3,0.629067,9.0,102490,0.0,0.0,12,7.9,7.4
30716.9,C3,0.625594,5.8,103760,0.0,0.0,12,7.5,3.8
30047.9,C3,0.624593,6.8,103620,0.0,0.0,12,7.0,6.0
34585.1,C3,0.634876,5.8,102740,0.0,0.8,12,9.8,4.5
33562.6,C3,0.646412,6.7,102120,3.6,0.0,36,12.1,3.6
33133.1,C3,0.634746,8.0,101940,0.0,0.4,12,10.7,4.0
32250.5,C3,0.645439,6.7,102740,3.9,0.0,37,11.5,2.7
30429.5,C3,0.628509,7.3,102600,0.0,1.4,12,11.5,3.1
27009.2,C3,0.637208,8.2,102620,0.0,0.0,12,13.5,5.0
23625.1,C3,0.618408,10.2,102350,0.0,1.0,12,8.6,6.8
24249.3,C3,0.633524,7.0,103160,4.5,0.0,40,6.8,5.4
28352.8,C3,0.631105,4.6,103090,0.0,0.4,13,10.1,0.4
27080,C1,0.515049,7.5,101860,0.0,6.4,13,5.5,4.8
34647,C3,0.627935,3.9,102570,0.0,0.0,13,6.2,-0.9
31626.2,C3,0.63484,6.2,103210,0.0,0.0,13,9.8,1.5
30309.7,C3,0.615179,8.7,103210,0.0,1.4,13,9.9,7.5
33324.6,C3,0.561211,8.7,101930,0.0,3.0,14,10.1,7.5
34039,C3,0.621917,6.1,101120,1.4,0.0,27,11.2,2.1
32682.8,C3,0.610133,8.3,101120,1.0,0.0,24,6.8,5.4
34623.9,C3,0.604907,3.5,100930,1.5,0.2,29,5.0,0.5
31961.2,C3,0.583855,2.2,102030,0.7,3.4,23,9.0,-0.5
31350.6,C3,0.533064,5.0,102280,0.0,5.8,15,5.1,1.0
35477.8,C3,0.612079,4.8,102770,0.0,2.2,15,6.6,4.4
37274.1,C3,0.618944,0.3,102010,0.0,0.0,17,8.4,-0.9
36871.6,C3,0.604995,3.0,101070,0.6,0.0,26,10.7,-2.4
31496.3,C3,0.607425,6.1,101010,2.4,1.0,42,10.0,1.5
35173,C3,0.597121,6.7,101090,0.0,1.0,19,10.6,4.7
35037.9,C3,0.54358,8.1,101290,0.0,2.8,19,11.9,5.5
33851.2,C3,0.536789,8.8,100660,0.1,1.6,22,11.4,5.7
32107.3,C1,0.55714,10.2,99720,0.0,1.8,20,10.8,9.1
32066,C1,0.560606,8.7,99480,2.0,2.4,43,10.0,6.5
30181.5,C3,0.541986,6.0,99730,2.8,0.6,50,5.6,1.9
30802.8,C3,0.580054,4.2,100360,0.0,0.0,21,7.5,2.7
35176.4,C1,0.511513,3.5,101730,1.8,7.4,43,10.8,-0.5
34280.4,C3,0.621146,5.8,101430,4.8,0.0,66,5.2,0.8
35735,C3,0.624805,4.4,102620,0.0,0.0,22,2.7,3.6
36541.8,C3,0.618504,2.4,102780,0.0,0.4,22,2.3,2.0
33108.2,C3,0.621043,1.6,102260,0.0,0.8,23,6.1,0.6
31237.8,C3,0.63491,3.4,102240,0.0,0.0,24,10.5,0.7
32830.5,C3,0.613365,6.2,102180,7.6,0.0,91,12.9,1.9
34499.2,C3,0.647924,7.6,102320,1.3,0.0,44,11.8,2.3
33830.5,C3,0.628477,8.0,102780,0.1,1.4,28,12.3,4.1
32243.9,C3,0.636808,8.6,102960,2.5,0.2,57,13.5,4.8
32407.9,C3,0.607501,10.3,102790,4.1,0.0,72,12.9,7.1
28491.3,C3,0.639204,9.2,102530,3.0,0.0,63,12.9,5.6
27863.4,C3,0.62564,8.0,102250,0.9,0.0,43,18.1,3.1
30295,C3,0.578595,13.0,101890,2.2,1.6,58,13.6,7.9
31026,C3,0.586966,11.7,101610,0.0,0.0,28,14.0,9.8
30725,C1,0.526846,12.3,100850,0.0,2.2,28,11.2,10.6
30917.6,C1,0.492637,10.0,99840,3.3,0.0,71,9.8,8.8
31516,C3,0.629225,6.2,101610,5.6,0.0,92,10.7,2.7
28260.9,C3,0.59784,7.8,101370,0.0,1.4,30,12.7,4.8
26955.4,C1,0.599908,10.4,100590,0.3,7.4,38,9.0,8.2
32410.4,C1,0.602069,8.2,99020,0.8,6.6,47,8.0,7.4
33020.4,C1,0.506483,4.4,98870,4.6,1.4,88,9.3,0.8
33085.4,C3,0.528558,6.2,99830,0.1,0.6,39,11.7,3.2
31010.7,C3,0.56844,8.3,100830,6.9,1.0,121,11.5,4.9
32958.7,C1,0.591072,8.2,99890,0.0,5.0,36,12.3,4.8
28116.9,C1,0.556247,9.6,98940,4.1,1.6,97,11.2,6.8
27967.1,C1,0.576908,8.3,99140,2.3,3.2,77,10.7,5.4
31961.1,C3,0.581003,6.6,100450,5.1,0.0,110,12.1,2.5
32124.1,C3,0.580177,8.1,101650,5.7,2.2,117,14.9,4.1
31433.1,C3,0.579747,10.5,101270,0.4,0.6,51,16.9,6.1
29629,C2,0.526259,12.8,102050,7.8,0.0,141,12.6,8.8
31094.8,C3,0.620946,9.4,102520,0.0,0.0,40,17.3,6.2
27552.6,C3,0.58773,12.9,101820,2.4,0.0,85,12.2,8.6
26895.1,C1,0.512841,10.8,101510,0.0,3.2,41,15.5,9.4
29511.7,C2,0.506602,10.7,102850,8.9,0.0,158,14.8,5.9
29782.4,C3,0.580842,10.9,103240,0.7,0.0,61,18.1,7.1
29390.7,C2,0.519587,13.0,103250,8.3,0.0,156,12.5,7.9
30033.5,C3,0.639632,9.1,102320,0.0,0.0,44,12.1,5.7
28919.5,C3,0.627738,8.1,101740,3.0,0.4,100,14.7,4.1
26109.2,C3,0.573705,10.8,101040,0.1,0.0,50,16.1,7.0
24717.8,C1,0.494548,13.8,100920,0.5,0.8,61,12.8,11.6
29394,C1,0.522978,11.7,100460,0.6,1.2,64,12.6,10.6
28978.8,C3,0.568736,8.2,100900,7.7,0.6,160,11.3,3.7
31817.1,C1,0.56055,7.9,100650,3.1,5.2,107,11.7,4.5
30312.4,C3,0.627091,8.5,101520,1.8,0.0,89,13.5,5.3
29546,C3,0.564341,10.1,102800,4.3,0.0,125,15.4,6.7
23838.5,C2,0.517727,10.8,102420,8.0,0.0,172,16.2,5.3
29365.8,C2,0.550113,11.2,102200,8.0,0.0,174,17.5,6.3
29689.5,C3,0.528189,11.3,102010,6.0,0.0,152,15.2,5.1
29586.6,C2,0.507816,13.1,102170,0.1,0.0,57,21.7,10.9
27555.3,C2,0.617226,16.6,101840,4.9,0.2,141,17.2,11.5
26717.4,C2,0.567612,14.1,101010,4.0,0.0,130,16.1,11.0
24943.5,C2,0.526596,12.2,100980,4.7,0.0,141,16.5,8.2
24059.1,C2,0.579867,11.6,102180,10.9,0.0,216,17.4,6.6
27272.9,C2,0.524872,10.7,102520,9.9,0.2,207,14.9,4.0
28812.4,C3,0.59605,11.8,102600,0.0,0.0,56,15.4,8.7
27799.1,C2,0.545648,10.3,103100,9.9,0.0,210,17.7,5.2
26321,C2,0.535289,11.1,102560,5.7,0.0,166,16.7,8.4
26289.9,C2,0.569072,11.2,102710,12.1,0.0,245,17.1,5.7
26573.9,C3,0.519789,11.4,101910,5.1,0.0,161,15.4,5.8
27382.7,C3,0.518296,10.6,101840,5.6,0.0,169,15.3,5.8
24769.5,C3,0.610472,10.8,101690,0.8,0.0,89,15.7,6.4
22129.6,C2,0.539708,12.3,101840,4.5,0.0,156,16.0,9.0
22536.7,C3,0.58245,10.9,102190,3.9,0.6,147,12.5,5.8
24158.9,C3,0.625697,10.2,102300,0.3,0.0,77,13.2,7.8
28273.7,C3,0.54762,10.8,103580,3.5,0.4,145,15.7,5.9
27549.9,C3,0.58258,11.5,103170,0.0,0.0,66,17.3,7.3
23758.4,C2,0.558827,12.9,102850,5.4,0.0,177,16.8,8.6
23048.8,C2,0.540796,11.9,102590,7.6,0.0,209,13.6,7.1
27371.4,C3,0.623004,9.2,101610,2.0,0.2,122,11.8,4.8
27727.3,C3,0.554877,6.0,101420,8.9,0.2,228,11.1,0.3
28739.1,C3,0.601408,6.7,101830,5.0,1.4,175,11.1,2.2
29733.5,C3,0.598294,5.8,101910,4.9,0.2,174,15.0,0.6
28616.7,C3,0.571639,11.2,101690,1.4,0.0,112,16.7,7.3
24446.9,C3,0.562577,10.9,101450,2.1,0.0,128,18.1,5.1
22134.6,C1,0.543053,13.4,100200,1.5,1.4,116,14.3,8.7
24066.1,C1,0.485023,11.2,100480,3.2,1.0,150,18.4,8.0
27235.2,C2,0.501295,12.7,101910,5.3,0.2,186,12.3,6.9
27339.6,C3,0.61003,9.9,102230,0.1,1.0,79,14.9,7.5
26141.1,C3,0.561168,12.1,102250,0.3,0.0,87,16.9,9.2
25012.2,C2,0.588465,12.4,102070,8.6,0.0,236,15.5,8.0
24188.7,C2,0.510408,12.4,101360,1.4,0.0,118,18.7,9.4
22845.3,C2,0.555754,13.6,102090,6.7,0.0,211,12.1,8.4
26611.1,C3,0.616544,9.8,102680,0.0,0.0,74,14.9,7.5
27831.8,C2,0.553182,10.7,102230,5.6,0.0,197,19.2,6.5
26502.7,C1,0.529585,14.8,99650,2.4,2.0,142,20.0,7.2
27328.1,C2,0.568835,16.2,99710,4.0,0.6,173,19.6,12.4
22354.9,C2,0.583268,15.6,100780,4.8,3.2,187,20.9,11.6
21297.7,C2,0.654932,16.4,101840,8.1,0.4,238,20.9,11.8
26697.2,C2,0.549273,15.2,102440,0.0,0.0,77,25.0,9.6
26895.1,C1,0.568657,13.1,101260,3.9,9.8,175,16.2,9.6
26735.2,C2,0.530065,12.9,101210,2.2,0.4,143,16.7,9.7
22902.2,C2,0.595054,11.7,101800,6.6,0.4,220,20.7,6.7
21470.8,C2,0.619733,14.7,102320,12.7,0.0,305,24.9,8.6
24904.8,C2,0.649916,18.0,101640,9.7,0.0,266,21.3,11.1
26465.1,C2,0.639999,16.0,102110,4.1,0.0,181,26.3,10.7
21393.1,C2,0.659262,19.8,101400,7.5,0.0,237,23.9,15.6
23253.3,C2,0.578445,17.2,101240,0.0,0.2,81,20.8,13.8
25000.6,C2,0.647512,17.5,101560,3.0,0.0,163,23.0,14.2
25256.1,C2,0.639608,17.9,102220,2.8,0.0,160,25.5,12.7
24312,C2,0.644942,18.9,102070,11.1,0.0,290,24.8,12.3
25586.8,C2,0.537961,19.4,101590,4.2,6.8,188,21.5,13.9
20968.3,C2,0.647517,18.2,101460,10.1,0.0,278,20.3,14.9
20561.6,C2,0.632053,14.8,101610,6.6,0.0,228,18.7,9.4
25018.8,C1,0.511459,13.8,99580,3.0,2.6,167,20.9,9.9
23998.3,C2,0.634668,15.6,101110,7.9,0.8,248,18.0,10.3
25360.3,C2,0.546681,15.6,101000,0.0,1.0,80,21.2,13.1
24454.3,C2,0.656745,16.6,101130,6.6,0.0,229,23.8,12.0
21574.7,C2,0.652182,18.8,101640,10.1,0.0,280,23.9,13.7
19643.3,C2,0.65264,20.1,101410,8.4,0.0,257,20.9,16.4
24064.8,C2,0.645018,16.6,101750,3.2,0.0,172,24.8,12.3
25648.8,C2,0.644648,17.5,101960,9.9,0.0,278,27.1,10.2
24024.8,C2,0.629594,20.0,101490,12.4,0.0,118.76,24.3,14.9
24114.5,C2,0.639589,17.9,102390,9.9,0.0,278,30.1,11.4
26286.9,C2,0.621414,21.1,101210,1.6,0.0,138,24.9,18.2
24474.1,C2,0.663045,19.0,101600,7.1,0.0,238,24.1,13.1
21588.5,C2,0.612181,20.6,101360,0.6,0.0,110,24.2,17.1
20978.6,C2,0.635739,19.5,101250,2.1,0.0,149,24.5,14.8
24748.8,C2,0.648588,18.6,101380,10.1,0.0,281,21.2,12.7
26690.4,C1,0.49465,15.9,99790,0.0,0.0,81,18.7,14.6
26623.5,C2,0.519759,15.4,99650,0.5,0.0,106,22.0,12.1
25747.5,C2,0.64044,18.0,100450,7.0,0.2,236,23.3,14.0
21296.5,C2,0.654807,18.9,101570,3.6,0.2,179,23.6,14.5
24782.1,C2,0.658203,19.9,102050,4.8,0.0,200,24.6,14.7
26076.8,C2,0.649474,19.0,101990,9.1,0.0,265,29.5,13.4
21483.3,C2,0.645019,23.1,101270,7.0,0.0,233,26.4,17.7
25791.5,C2,0.63588,21.1,100850,10.4,0.0,280,19.6,15.9
25078,C2,0.662351,18.3,101500,5.3,0.0,205,23.2,14.2
25128.9,C2,0.659077,18.3,102160,6.8,0.0,228,21.8,13.4
24205.1,C2,0.65556,18.1,101990,4.3,0.0,187,22.5,14.4
22282.2,C2,0.600688,18.8,102190,0.0,0.4,78,25.4,15.1
21838.6,C2,0.627781,20.9,102260,1.4,0.4,128,26.9,16.3
26660.5,C2,0.599772,20.4,100610,1.6,0.4,132,21.6,18.1
25128.6,C2,0.627336,19.5,100790,3.0,0.0,161,22.8,17.4
22214.7,C1,0.550486,16.3,100800,3.1,9.6,162,20.6,13.4
21533.3,C2,0.628021,15.9,101140,3.8,0.8,174,19.4,11.2
24237.7,C2,0.596024,16.8,101410,0.2,0.0,88,22.9,14.1
24906.7,C2,0.658416,17.9,101570,8.8,0.2,249,22.1,13.0
25253.9,C2,0.567963,18.3,100780,0.6,1.6,102,22.2,14.5
24230.8,C1,0.511072,18.1,100670,3.2,7.0,161,22.2,14.0
23867.9,C2,0.580793,17.9,100830,1.2,1.2,118,20.4,13.7
20344.3,C2,0.641155,18.1,100590,5.3,0.0,195,22.7,14.6
23331,C2,0.654912,17.9,101140,9.1,0.0,248,22.4,13.1
23927.2,C2,0.654405,17.4,101460,6.3,0.8,208,19.3,12.5
24938.2,C1,0.555905,16.9,101190,0.0,7.2,72,21.8,14.5
23228.8,C2,0.630194,18.6,100710,3.3,0.0,158,22.9,15.5
22987.8,C2,0.656428,18.9,101130,6.7,0.0,212,20.8,14.8
20947.4,C2,0.659525,17.7,101690,8.7,0.4,238,22.8,14.6
20163,C2,0.648662,16.7,102190,8.6,0.0,236,21.1,10.6
24687.9,C2,0.568147,17.1,101730,0.7,0.2,99,17.0,13.1
25723.5,C1,0.525684,16.0,101150,0.3,3.4,86,16.1,15.0
24480.4,C2,0.654112,16.6,102320,7.7,0.0,219,22.6,12.2
24324.1,C2,0.650047,16.2,101900,8.5,0.0,229,22.5,9.9
21514.4,C2,0.652178,19.6,101590,4.3,0.0,168,22.7,16.6
20655.2,C2,0.638794,17.5,102100,12.4,0.0,274,23.5,12.3
24982.3,C2,0.657077,17.1,101720,6.6,0.0,200,24.2,10.7
24408.5,C2,0.661865,19.7,101540,7.8,0.0,215,23.6,15.2
24594.4,C2,0.609053,17.6,101880,4.7,3.8,170,24.8,11.5
24767,C2,0.593987,20.1,101130,4.8,3.8,171,20.3,15.4
23464.9,C2,0.53975,17.6,101110,7.2,7.0,204,20.8,15.0
20371.3,C2,0.656163,16.8,101720,9.0,0.0,225,21.5,12.7
21506,C2,0.535634,15.6,102320,6.3,6.8,189,19.7,9.7
26133,C2,0.575171,16.6,102130,0.0,0.0,63,23.1,13.6
26343.3,C2,0.607037,19.4,101860,0.5,0.2,84,22.4,15.8
25961.9,C2,0.615967,19.1,101360,1.4,0.0,106,21.5,15.9
25159.9,C2,0.660073,17.2,101700,5.9,0.0,179,24.0,12.9
24611.6,C2,0.647015,18.2,101720,11.6,0.0,246,24.7,12.5
21910.4,C2,0.661021,19.3,101620,7.6,0.0,198,26.3,13.9
20476.5,C2,0.652624,21.1,101830,9.3,0.0,217,27.7,15.9
25894.1,C2,0.61347,21.2,101340,3.6,0.2,140,15.1,16.4
26326,C1,0.521883,14.4,101340,0.2,3.6,69,20.3,13.8
25594,C2,0.63266,14.6,101720,8.9,1.6,207,21.9,8.8
24588.9,C2,0.641507,15.8,102150,9.2,0.0,200,22.0,9.7
21833.1,C2,0.629572,16.0,102180,9.8,0.0,205,18.1,10.0
22205.4,C1,0.569926,14.5,101330,0.1,6.4,61,22.6,10.9
26723.6,C2,0.591045,17.9,101180,0.9,0.2,83,21.3,13.2
26890.5,C2,0.584078,18.6,101380,1.1,1.2,86,19.4,16.0
25662.1,C2,0.627075,15.3,101890,5.0,0.0,144,19.9,11.3
26225.3,C2,0.532872,15.6,101400,2.7,3.4,112,19.6,11.2
25566.1,C1,0.521502,17.1,100110,2.3,3.6,104,18.6,14.5
22596.1,C1,0.556755,14.3,99790,6.9,7.2,163,17.4,10.0
22208.6,C1,0.519412,13.0,99850,2.6,0.8,107,19.8,8.6
24610,C2,0.538772,15.4,99430,5.0,0.6,138,19.6,11.1
25245.8,C2,0.572791,14.9,100400,7.6,2.6,166,19.0,10.3
24821.9,C2,0.594831,15.6,99900,8.1,0.0,169,18.1,12.1
26025.4,C2,0.546465,13.0,100810,5.6,0.0,141,16.8,7.9
26573,C2,0.49663,11.9,101310,5.2,0.2,135,15.9,7.1
24070.6,C3,0.524687,12.1,101180,2.8,0.2,104,17.3,8.2
23667.6,C2,0.501859,12.8,101380,3.3,0.4,109,17.4,8.4
27298.2,C1,0.512327,13.2,101760,3.3,3.6,108,16.3,9.1
27444.7,C2,0.565602,12.3,102140,6.5,0.0,143,18.3,8.3
27357.9,C3,0.527554,13.8,101880,1.0,0.0,72,18.0,9.2
27542,C2,0.529311,16.0,101570,1.2,2.8,74,19.0,14.0
26488.8,C2,0.575876,12.6,102140,8.7,0.0,160,19.5,6.2
23813.4,C2,0.56556,15.3,102160,1.2,0.0,72,22.8,11.2
23262.4,C2,0.533098,16.8,101930,7.7,6.4,148,18.2,10.8
28282.1,C2,0.562451,16.6,101960,0.0,0.0,42,21.1,14.9
28092,C2,0.622258,17.5,102210,3.7,0.0,103,20.9,13.9
27300.9,C2,0.618211,17.8,101810,4.5,1.8,110,18.9,15.0
27053.9,C2,0.547261,16.4,101600,0.6,0.4,57,17.6,13.8
24519.7,C2,0.537074,14.2,101640,2.4,2.0,83,18.4,10.9
23605.5,C2,0.531684,16.1,101090,0.0,0.0,39,18.1,13.7
25700.4,C2,0.596151,15.9,101330,3.8,0.0,97,17.3,13.8
26851.7,C2,0.543409,12.9,102270,6.5,0.0,122,16.7,8.6
27637.1,C3,0.560676,12.8,102200,1.1,0.6,61,17.4,8.9
26129,C2,0.60629,15.1,101760,7.5,0.0,128,15.9,12.7
27099.3,C2,0.548918,12.1,102570,8.0,0.0,130,17.3,8.2
24514.1,C3,0.558311,13.5,101820,0.0,0.4,35,17.6,9.7
24671.1,C2,0.524874,14.1,102000,2.9,0.0,80,17.7,10.6
28657.1,C3,0.541786,13.8,101890,0.9,0.0,54,17.0,10.0
27792,C3,0.534431,13.8,101520,0.5,0.0,47,17.3,10.6
27268.5,C1,0.47972,15.6,101140,0.5,1.0,46,17.9,13.9
27424.3,C2,0.558727,13.3,101990,5.5,0.0,100,19.6,8.8
26954.5,C2,0.497741,15.2,102210,0.0,0.0,32,20.0,10.8
24256.9,C2,0.565602,17.9,102380,0.3,0.0,40,20.2,15.7
23629.3,C2,0.586983,15.3,101820,3.5,0.0,79,22.4,10.4
27151.5,C2,0.533306,17.0,101600,2.5,0.0,68,15.0,11.6
27522.1,C3,0.554104,12.8,101880,1.6,0.2,57,15.6,10.7
29915.2,C1,0.496418,13.4,101180,0.0,1.2,29,17.1,11.2
