daily_demand,date_format,Predicted_daily_demand,Fold,Month,mean_temp,pressure,cloud_cover,Year,sunshine,precipitation
continuous,time,continuous,1 2 3,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,meta,,,,,,,
25090.9,28-06-2014 00:00,26434.7,2,6,15.5,101020,5,2014,3.9,13.8
27755.9,09-07-2015 00:00,27416.6,2,9,13.9,103060,1,2015,9.8,0
26127.1,08-01-2009 00:00,30811.1,2,8,18.1,100910,8,2009,0,1
34657,18-03-2010 00:00,33700.5,2,3,11.4,101540,6,2010,2.9,1.2
28532.6,13-08-2013 00:00,27151.7,2,8,15.9,102190,1,2013,4.3,0.4
28144.2,09-06-2016 00:00,25586.6,2,9,19.8,102330,8,2016,0.2,0
24131.7,08-04-2013 00:00,25787.4,2,8,19.4,101890,2,2013,6.1,0
22945.1,07-12-2015 00:00,26442.3,2,7,18.9,101690,7,2015,0.2,4.4
24709.5,08-09-2016 00:00,25218,2,8,15.6,102510,3,2016,7.2,0
26781.9,29-04-2011 00:00,30236.3,2,4,14.6,101240,5,2011,2.8,0
28974.4,15-09-2015 00:00,28383.7,2,9,15.1,99580,6,2015,1.1,0.4
30466.6,09-05-2013 00:00,26650.4,2,9,22,101110,2,2013,11.6,0
30937.9,14-03-2010 00:00,34058.1,2,3,8.7,102840,3,2010,5.6,0
32652.2,03-10-2014 00:00,31954.6,2,3,8.6,102810,4,2014,3.9,0
37808.8,02-10-2015 00:00,33870.8,2,2,5.4,103250,8,2015,0,0
31653.4,15-04-2009 00:00,31550.2,2,4,15.2,100530,4,2009,3.6,1
24588.9,09-01-2017 00:00,25191.2,2,9,15.8,102150,3,2017,9.2,0
35169.9,03-09-2012 00:00,33657.1,2,3,8.1,103470,7,2012,0,0
26573.9,04-12-2017 00:00,27798.9,2,4,11.4,101910,5,2017,5.1,0
30675.1,19-03-2019 00:00,28727.4,2,3,9.6,102730,8,2019,0.5,0
34443.8,21-10-2009 00:00,33801.4,2,10,12.1,99540,7,2009,0,0.2
25940,06-06-2010 00:00,28898.5,2,6,19.6,101160,5,2010,1.7,0.2
30295,20-02-2017 00:00,29755.2,2,2,13,101890,6,2017,2.2,1.6
26718.8,17-09-2011 00:00,29935.2,2,9,16.8,100580,6,2011,3.5,1
33249.8,12-08-2017 00:00,31874.2,2,12,3.5,101580,2,2017,4.1,0
35665.8,25-02-2015 00:00,32295.6,2,2,8.5,101510,6,2015,2.3,0.6
29055.5,17-06-2013 00:00,28399.3,2,6,17,101400,5,2013,0.2,0
20735.6,29-05-2016 00:00,26351.6,2,5,14.2,101360,5,2016,4.6,0
23668,09-02-2020 00:00,23129.7,2,9,14.8,101920,5,2020,10.7,1
36541.8,02-09-2017 00:00,33631.6,2,2,2.4,102780,8,2017,0,0.4
23416.2,17-05-2015 00:00,27183.9,2,5,12.1,102460,3,2015,8.8,0.2
32407.9,17-02-2017 00:00,30503,2,2,10.3,102790,5,2017,4.1,0
33426.7,04-05-2011 00:00,32055.3,2,4,12.8,102150,8,2011,0,0.2
30678.7,31-03-2015 00:00,29681,2,3,10.9,100810,3,2015,8.3,0
29584.2,28-07-2009 00:00,29330.8,2,7,17.2,101730,5,2009,5.8,1.4
37559.7,12-04-2014 00:00,33054.6,2,12,4.1,101640,8,2014,0,4.4
23776.5,08-12-2016 00:00,23223.1,2,8,20.8,102340,1,2016,12.3,0
21033.9,09-08-2019 00:00,25532.8,2,9,12.3,102340,2,2019,8.6,0
29601.8,11-09-2018 00:00,28367.1,2,11,9.9,100390,6,2018,1.1,8
29662.3,18-02-2018 00:00,31181,2,2,6,102190,6,2018,1.3,1
25977.3,05-04-2013 00:00,28757.3,2,5,12.5,101750,4,2013,5.9,1
26954.5,13-10-2017 00:00,27348.9,2,10,15.2,102210,7,2017,0,0
22550.1,18-09-2020 00:00,23483.3,2,9,15.8,102320,3,2020,11.9,0
33184.6,16-04-2012 00:00,31869.2,2,4,6.4,102450,4,2012,7.5,1.4
24943.5,04-01-2017 00:00,27950.3,2,4,12.2,100980,6,2017,4.7,0
35013,25-03-2010 00:00,33537.7,2,3,12.7,99930,7,2010,0.1,4.4
28282.1,25-09-2017 00:00,26725,2,9,16.6,101960,8,2017,0,0
34277,22-03-2010 00:00,34073,2,3,9.2,101790,5,2010,2.3,1
25540.2,08-03-2015 00:00,25215.2,2,8,20.4,101070,5,2015,2.3,0
29369.8,11-08-2014 00:00,30878.1,2,11,10.9,100070,5,2014,0.1,4.4
28615.6,31-03-2012 00:00,33169.3,2,3,9.2,102020,6,2012,0,0
38496.4,02-05-2015 00:00,34421.5,2,2,3.2,102590,5,2015,0,0
28253.7,04-05-2018 00:00,27957,2,4,7.7,101030,4,2018,9,0
25429,24-06-2016 00:00,24525.4,2,6,17,101780,4,2016,8.3,0
30419.3,14-06-2012 00:00,28280.8,2,6,13.5,101570,4,2012,5.4,5.4
36604.3,21-02-2012 00:00,34767,2,2,6.9,102890,8,2012,1.2,0
35118.4,17-11-2011 00:00,33117.8,2,11,10,101820,4,2011,3.1,0
31710.9,02-07-2019 00:00,30416,2,2,8.3,100610,6,2019,5.3,1.2
25677.3,24-05-2018 00:00,25767.3,2,5,14.9,102010,7,2018,1.1,1
25046.5,18-07-2010 00:00,27459.9,2,7,18.5,102500,4,2010,6.3,0
35498.6,28-01-2015 00:00,33497.9,2,1,7.7,100640,5,2015,0,1
28153.4,13-07-2015 00:00,26716.7,2,7,18.6,101510,7,2015,0,1
22987.8,08-04-2017 00:00,23765.7,2,8,18.9,101130,6,2017,6.7,0
28708.6,03-08-2015 00:00,31158.7,2,3,9.7,102310,4,2015,3.1,0.2
26826.4,04-09-2016 00:00,29669.8,2,4,9,100340,6,2016,2.4,0
26020.9,31-08-2016 00:00,25001.2,2,8,18.8,102070,3,2016,4.9,0
32859.9,02-05-2011 00:00,34293,2,2,12,101760,8,2011,0,0
25710.1,03-10-2019 00:00,28964.3,2,3,8.1,100910,6,2019,6,3
35749.3,31-03-2010 00:00,35812.5,2,3,5.7,99060,6,2010,0,1
25766.1,09-07-2013 00:00,28360.4,2,9,15.2,101400,2,2013,6.1,0.2
30443.9,06-05-2009 00:00,32969,2,6,12.4,101010,8,2009,0,3.4
25572.6,19-07-2009 00:00,30363.4,2,7,17.1,101080,7,2009,1.1,0.4
23820.8,24-05-2019 00:00,22909.2,2,5,16.7,101720,4,2019,7.6,0
30926.7,16-06-2009 00:00,28396.1,2,6,17.2,102190,2,2009,10.1,0
31161.4,01-05-2019 00:00,31801.3,2,1,4,103920,8,2019,0,0
24904.8,22-05-2017 00:00,23869.1,2,5,18,101640,3,2017,9.7,0
31235.8,22-11-2015 00:00,33075.3,2,11,2.7,101560,4,2015,3.8,0
30713.9,20-03-2011 00:00,33670.2,2,3,7.7,103300,6,2011,2.9,0.2
36235.7,12-06-2016 00:00,31123.5,2,12,6.2,102710,8,2016,0,0
35998.5,03-07-2012 00:00,33585,2,3,8.1,101760,5,2012,1,3.8
36375.4,02-11-2014 00:00,34169.5,2,2,5.4,99660,3,2014,2.7,2
24494.8,17-07-2017 00:00,22103.2,2,7,21.1,102300,5,2017,11.2,0
33170.9,13-11-2017 00:00,30672.4,2,11,5.3,102570,4,2017,3.3,0.2
22857.8,15-08-2019 00:00,22856.6,2,8,18.8,101230,4,2019,7,0
30831.9,23-09-2013 00:00,28733.6,2,9,15.8,102470,4,2013,1.2,0.2
32034.4,22-04-2009 00:00,30960.4,2,4,13.6,102630,1,2009,11.4,0
31250.6,30-06-2010 00:00,27073.6,2,6,21.7,101850,4,2010,4.4,0
32830.5,13-02-2017 00:00,32004.6,2,2,6.2,102180,2,2017,7.6,0
26723.6,09-04-2017 00:00,25758,2,9,17.9,101180,8,2017,0.9,0.2
26457,06-09-2016 00:00,23876.5,2,6,18.2,102140,4,2016,8.3,0
32796.5,12-02-2015 00:00,29711.1,2,12,12.7,102270,7,2015,1.1,0
22828.7,07-01-2019 00:00,21982.4,2,7,17.9,102040,3,2019,7.4,0
30079.9,18-06-2010 00:00,30208.5,2,6,16.1,102010,6,2010,1.6,0.8
37853.1,23-11-2010 00:00,35345.1,2,11,6.5,101180,7,2010,0.1,0
30040.4,27-11-2016 00:00,31332.7,2,11,6.2,102500,7,2016,0.2,0
29164.4,09-10-2014 00:00,27418,2,9,16.3,102170,1,2014,9.9,0
23926.1,18-06-2018 00:00,22161,2,6,20.6,101880,6,2018,7.5,0
26644.3,27-09-2009 00:00,31723.2,2,9,15.1,102750,1,2009,9.6,0
27293.3,09-05-2016 00:00,26537.2,2,9,18.4,101930,8,2016,0,0.2
32446.2,31-10-2011 00:00,31270.3,2,10,15.9,101300,7,2011,0.1,1
26716.5,18-11-2020 00:00,26019.7,2,11,13.5,101700,7,2020,1.2,0.6
36301.2,03-07-2013 00:00,33425.8,2,3,8.8,99700,7,2013,0,1.8
36399,03-06-2013 00:00,33210.4,2,3,9.3,100060,6,2013,0.1,4.8
25040.8,06-07-2014 00:00,25256.2,2,6,18.7,101200,4,2014,5.6,2.4
32913.8,12-07-2013 00:00,32955.6,2,12,6.2,102670,7,2013,0,0
31593.6,22-02-2009 00:00,36290.8,2,2,8.2,102760,7,2009,0.3,0
32243.4,12-01-2013 00:00,33293.9,2,12,5.3,103300,6,2013,0.2,0
24187.9,15-07-2019 00:00,22177.4,2,7,17.4,102260,4,2019,6.1,0
34231.4,22-11-2016 00:00,30352.7,2,11,10.2,99950,7,2016,1.5,0
28506,23-12-2019 00:00,28995.8,2,12,8.1,100710,4,2019,4.1,1.2
34838.4,03-02-2012 00:00,33577.6,2,3,7.5,102560,5.27,2012,3.4,0
31522.5,11-04-2012 00:00,33890.3,2,11,5.4,99420,6,2012,0.2,4.8
28709,25-10-2018 00:00,28792.2,2,10,10.2,102190,5,2018,5.9,1
30464.9,23-04-2014 00:00,29111.4,2,4,11.2,101750,4,2014,5.4,2.4
27876.3,24-09-2015 00:00,27783.5,2,9,15.7,101430,6,2015,5.3,0
27009.2,24-12-2016 00:00,30257.6,2,12,8.2,102620,4,2016,0,0
25014.2,10-01-2016 00:00,28158.7,2,10,12.6,100650,6,2016,2.2,3.2
30112.2,17-12-2020 00:00,27648.2,2,12,8.9,101320,3,2020,1.1,0
29625,28-10-2016 00:00,28723.3,2,10,13.5,103390,6,2016,3.3,0
30663.1,07-05-2011 00:00,27006.4,2,7,19.1,101170,4,2011,7.6,5.2
31849.7,29-09-2009 00:00,31406.5,2,9,16.2,102260,2,2009,5.8,0
26198.4,11-08-2020 00:00,26912.4,2,11,11.3,101810,7,2020,4.8,2
27310,04-08-2012 00:00,32822.3,2,4,10.4,101210,7,2012,0,1.8
29924.6,07-02-2012 00:00,29660.7,2,7,15.2,101520,7,2012,0,4.8
25933,19-05-2013 00:00,28759.5,2,5,13.7,101140,3,2013,3.2,0.2
23878.5,09-06-2019 00:00,25587.8,2,9,14.1,102230,4,2019,0.7,0
35005.6,25-02-2011 00:00,34415.1,2,2,10.4,102370,7,2011,0.7,1.8
26360.4,07-07-2012 00:00,28277.9,2,7,15.7,100700,7,2012,1.8,7
31429.4,13-03-2011 00:00,33768.3,2,3,9.5,100130,6,2011,0.9,2.4
24374.8,21-09-2020 00:00,22737.3,2,9,19.4,101780,4,2020,10.8,0
26187.5,24-07-2010 00:00,27536.8,2,7,19.5,102190,6,2010,7.8,0
30467.1,20-06-2011 00:00,28983,2,6,15.4,101160,7,2011,3.2,3
29915.2,18-10-2017 00:00,28102,2,10,13.4,101180,8,2017,0,1.2
22846,20-06-2019 00:00,22900.2,2,6,16.4,101260,6,2019,6.5,0
20608.6,16-06-2019 00:00,23647.2,2,6,14.9,101660,6,2019,4.7,1.2
30852.6,21-05-2013 00:00,29436.3,2,5,13.9,101610,7,2013,1.1,0.4
25020.2,29-06-2013 00:00,25560.6,2,6,17.7,102280,4,2013,9.1,0
22316.6,18-07-2015 00:00,24397.8,2,7,17.9,101630,4,2015,10.6,0.8
31026.3,22-12-2017 00:00,29385.5,2,12,10.3,103580,8,2017,0,0
29782.4,14-03-2017 00:00,29182.2,2,3,10.9,103240,6,2017,0.7,0
27424.3,10-12-2017 00:00,27571.4,2,10,13.3,101990,6,2017,5.5,0
32732.6,15-01-2011 00:00,35239.4,2,1,9.9,101540,8,2011,0,0
26271.8,15-09-2012 00:00,29344.9,2,9,15.6,101730,1,2012,10.9,0
29219.6,23-10-2017 00:00,28048.4,2,10,13.4,101770,8,2017,0,0.2
23629.3,15-10-2017 00:00,26635.3,2,10,15.3,101820,2,2017,3.5,0
39140.9,26-01-2009 00:00,37914.2,2,1,6,99940,4,2009,4.2,0.2
20852,06-01-2019 00:00,21443.3,2,6,19.1,101920,3,2019,11.5,0
34585.1,19-12-2016 00:00,31266,2,12,5.8,102740,8,2016,0,0.8
32004.6,22-12-2014 00:00,31097,2,12,10.7,101860,7,2014,0,0
23625.1,25-12-2016 00:00,30317.8,2,12,10.2,102350,8,2016,0,1
27727.3,25-04-2017 00:00,28784.3,2,4,6,101420,3,2017,8.9,0.2
24150.8,16-05-2019 00:00,24341.7,2,5,13.2,101740,4,2019,11.7,0
31563.1,17-02-2013 00:00,34574.2,2,2,5.7,102160,2,2013,4.3,0
23882.3,06-11-2016 00:00,25310.7,2,6,19.4,101060,7,2016,1.2,0.2
26033.2,17-07-2015 00:00,24529,2,7,20,101160,4,2015,5.1,0
22560.8,25-07-2015 00:00,25438.1,2,7,16.6,101270,5,2015,9.4,1.6
23555.8,13-08-2019 00:00,23142.5,2,8,16.6,101740,4,2019,9.8,3.2
35377.2,02-05-2018 00:00,32754,2,2,2.8,102630,6,2018,2.3,0
25661.8,18-06-2019 00:00,24201,2,6,15.3,101390,7,2019,2.4,2.2
24348.6,08-04-2016 00:00,24877.4,2,8,19.3,100980,6,2016,2,0
32186.9,02-06-2020 00:00,30275.9,2,2,4.8,103250,4,2020,3.5,0
29689.5,09-06-2010 00:00,30168.5,2,9,17.6,100790,5,2010,0.6,7.2
29880.1,18-06-2012 00:00,28058.3,2,6,15.3,101720,6,2012,4.6,0
27180.4,10-05-2013 00:00,29170.6,2,10,16,102020,6,2013,0.9,0.2
36858.6,21-01-2016 00:00,34060.3,2,1,2.6,102130,5,2016,1.7,0.6
23163.2,29-07-2019 00:00,22072.6,2,7,19.7,100880,4,2019,11.4,0
30017.1,27-10-2014 00:00,29255.1,2,10,16,101970,2,2014,8.2,0.2
25993.1,05-08-2011 00:00,28648.1,2,5,17.3,101400,7,2011,5.6,0
25875.5,02-08-2020 00:00,28996.2,2,2,9.5,101480,7,2020,4.3,0
29556.4,04-01-2016 00:00,29834.5,2,4,7,101910,3,2016,7.1,0
29654.1,03-11-2012 00:00,32074.1,2,3,10.9,103690,1,2012,6.7,0.2
30984.1,01-06-2013 00:00,34683.3,2,1,7.3,103230,7,2013,0,0
33445.9,19-10-2011 00:00,33129,2,10,8.9,101850,1,2011,6.4,0.2
29646.6,08-07-2009 00:00,29115.2,2,8,19,101980,6,2009,2.7,0.2
36265.5,01-10-2012 00:00,34421.9,2,1,10,103330,7,2012,0.7,0
22410.2,30-06-2020 00:00,21781.9,2,6,16.2,100760,7,2020,1.9,0.6
26986.2,08-04-2014 00:00,25096,2,8,18.9,101580,3,2014,8.1,0
27501.9,18-08-2015 00:00,27650.5,2,8,16.8,101470,8,2015,0,0.2
27826,13-03-2016 00:00,30760.3,2,3,7.2,103450,3,2016,7.3,0
31525.1,10-03-2012 00:00,30668.3,2,10,13.1,100560,7,2012,1.6,4.6
24947,07-10-2018 00:00,21993.6,2,7,19.1,102390,4,2018,9.9,0
29182.7,04-09-2015 00:00,28161.1,2,4,11.6,102670,1,2015,9.7,0
35265.2,25-11-2009 00:00,34815.8,2,11,10.6,99910,3,2009,5.4,0.8
26359.2,18-09-2011 00:00,31166.3,2,9,12.2,100380,4,2011,2.5,0
33352.4,24-11-2016 00:00,30562.9,2,11,8.6,102290,7,2016,0,0
31529,12-03-2011 00:00,34267.8,2,12,7.7,100360,7,2011,1.2,0
33138,12-03-2015 00:00,29735.3,2,12,12.8,101920,8,2015,0,2.4
34995.1,13-11-2013 00:00,33422.4,2,11,6.1,103210,2,2013,6.6,0.4
25988.2,10-12-2018 00:00,25510.6,2,10,17.5,100960,7,2018,2,0.8
28574.1,14-06-2013 00:00,27740.1,2,6,14.4,101570,5,2013,5.1,1
27810.9,08-07-2014 00:00,24663.7,2,8,20.4,101390,1,2014,10,0
30886,10-10-2011 00:00,29927.8,2,10,18.2,101800,7,2011,1,0
30888.8,01-10-2020 00:00,30485.4,2,1,7.1,102100,3,2020,3.8,0
21617.1,07-06-2019 00:00,22211.9,2,7,19.1,101370,5,2019,4.7,4.6
22904,28-06-2015 00:00,25280.2,2,6,18.4,101950,4,2015,2,1.6
30309.7,01-08-2017 00:00,31749.5,2,1,8.7,103210,8,2017,0,1.4
31512.4,21-12-2015 00:00,30241.3,2,12,10.6,101460,5,2015,0.5,2
35054.7,15-11-2011 00:00,33779.2,2,11,9.3,101850,4,2011,5.9,0
25789.6,04-03-2016 00:00,28946.2,2,4,11.4,100520,6,2016,5,0.6
34972.7,29-11-2013 00:00,32421.8,2,11,8.9,102690,6,2013,0,0.2
21297.7,14-05-2017 00:00,24523.1,2,5,16.4,101840,4,2017,8.1,0.4
33667.7,12-10-2015 00:00,30814.4,2,12,9.4,102470,8,2015,0.1,4.4
22712.4,22-05-2016 00:00,25896.5,2,5,14.9,100790,6,2016,5.4,3.2
27655,19-12-2015 00:00,29508.5,2,12,14.3,101220,7,2015,1,0
30152.5,22-07-2009 00:00,28951.9,2,7,19,100260,5,2009,4.4,0
29503.7,23-12-2015 00:00,30772.5,2,12,10.5,101850,3,2015,4.8,0
31779.3,27-04-2010 00:00,29992.6,2,4,14.2,102710,1,2010,9.2,0
30247.7,02-04-2018 00:00,32336.1,2,2,4,102410,6,2018,1.1,0
39166.7,18-01-2010 00:00,37570.5,2,1,4.4,102490,6,2010,0,0
34602.9,11-06-2009 00:00,34331.4,2,11,10.2,99970,7,2009,0.1,5.6
25747.5,30-06-2017 00:00,23729.3,2,6,18,100450,7,2017,7,0.2
34468.2,16-11-2009 00:00,34176.1,2,11,11.5,100080,6,2009,3,0.2
35219.6,24-03-2010 00:00,32872.5,2,3,12.6,100530,7,2010,4.4,5
28228.8,25-12-2012 00:00,33178.2,2,12,8.2,99560,7,2012,0.3,3.2
30896.8,21-05-2010 00:00,27385.4,2,5,19.6,103090,2,2010,9.6,0
29441.9,22-04-2016 00:00,30012.6,2,4,9.7,102140,8,2016,0,5.8
37625.1,12-03-2012 00:00,34353.3,2,12,5.2,100750,6,2012,0.2,0.4
24324.1,08-11-2017 00:00,24306.7,2,8,16.2,101900,3,2017,8.5,0
31744.5,04-12-2011 00:00,31391.7,2,4,10.2,102940,1,2011,10.4,0
33124.9,05-02-2012 00:00,31762.1,2,5,12.3,101960,8,2012,0.1,0.6
33851.2,02-01-2017 00:00,31520.2,2,2,8.8,100660,8,2017,0.1,1.6
37808.8,12-06-2011 00:00,34382.4,2,12,5.7,100740,2,2011,0.7,0
24847.2,05-04-2014 00:00,28032.6,2,5,10.7,102320,0,2014,10.8,0
24380.9,05-03-2015 00:00,27700.3,2,5,14.7,99810,7,2015,3.3,0
29022.5,22-10-2019 00:00,27528.7,2,10,11.2,102320,2,2019,7.6,0
27712.8,20-06-2014 00:00,25449.6,2,6,17.5,102230,4,2014,7.5,0
31715,25-04-2013 00:00,28220.2,2,4,16.4,102070,4,2013,10.5,2.8
26356.9,18-04-2014 00:00,29704.1,2,4,9.2,102070,2,2014,7.6,0
35179.3,17-02-2015 00:00,33360.9,2,2,5.7,103550,1,2015,9,0
31722.1,26-04-2010 00:00,31002.5,2,4,13.6,102520,4,2010,3.1,0
30954.9,29-10-2018 00:00,30341.2,2,10,5.7,100760,2,2018,7.2,0
26072,29-12-2018 00:00,28873.7,2,12,9.8,103240,7,2018,0,0
31982.7,12-09-2016 00:00,29034.9,2,12,13.1,102550,6,2016,1.7,0
30409.3,28-05-2009 00:00,30874,2,5,16.8,102920,6,2009,0.6,0
25586.8,06-02-2017 00:00,23649.4,2,6,19.4,101590,5,2017,4.2,6.8
30615.2,20-08-2009 00:00,29254.3,2,8,19.4,101330,3,2009,3.9,0
30575.5,06-08-2009 00:00,31223.1,2,6,13.8,100590,6,2009,1.7,5
26717.4,31-03-2017 00:00,27580.3,2,3,14.1,101010,4,2017,4,0
30177.5,25-11-2020 00:00,27242.4,2,11,10.4,101220,7,2020,1.5,0.2
20655.2,13-08-2017 00:00,23624.6,2,8,17.5,102100,2,2017,12.4,0
25012.2,05-05-2017 00:00,26243,2,5,12.4,102070,5,2017,8.6,0
29857.4,11-12-2016 00:00,31010.9,2,11,6.6,101690,8,2016,0,5.2
33361,02-04-2019 00:00,31693.4,2,2,4.2,101850,7,2019,0,0.2
29054.5,05-07-2014 00:00,28158.5,2,5,14,100910,6,2014,4.7,1
34480.9,03-03-2015 00:00,32179.8,2,3,6.3,101620,2,2015,5.7,0
24606.1,28-06-2018 00:00,21797.8,2,6,20.5,102450,3,2018,7.3,0
25577.6,09-10-2019 00:00,24473.3,2,9,15.9,101870,5,2019,5.4,0
30299.2,11-11-2019 00:00,29204.5,2,11,7.3,100240,5,2019,3.5,0
33072.4,26-01-2016 00:00,32012.1,2,1,9,101650,6,2016,0,3.8
25953.2,25-07-2009 00:00,28378.9,2,7,18.5,102100,2,2009,9.6,0
36191,03-02-2009 00:00,36247.6,2,3,6.1,101580,3,2009,7.8,0.2
34623.9,13-01-2017 00:00,33611.3,2,1,3.5,100930,4,2017,1.5,0.2
25802.6,29-09-2016 00:00,26644.2,2,9,17.7,101510,6,2016,3.8,0.4
29229,22-07-2011 00:00,28257.7,2,7,15.5,101650,4,2011,7.9,1.8
33500.6,13-12-2014 00:00,33632,2,12,3.6,101120,2,2014,5.2,0.2
30202.6,24-08-2011 00:00,28586.7,2,8,17.9,101320,6,2011,4.4,2.4
24064.8,06-12-2017 00:00,24446.8,2,6,16.6,101750,5,2017,3.2,0
37029,27-11-2013 00:00,33176.5,2,11,6.6,103400,8,2013,0,0
25811.2,26-07-2016 00:00,24078.8,2,7,18.1,102080,4,2016,6.2,3.2
35441.8,15-01-2016 00:00,34522.9,2,1,3.4,102020,2,2016,5.5,0
36115.7,12-11-2010 00:00,35300.1,2,12,6.3,102580,8,2010,0.1,0
31890.3,24-03-2016 00:00,30854.8,2,3,8.2,101330,8,2016,0,8
34864.3,11-11-2013 00:00,32685.8,2,11,7.4,102240,7,2013,0,2.8
28066.5,25-08-2016 00:00,23527.7,2,8,23.2,101510,6,2016,5.2,0
33092.9,12-12-2018 00:00,30330.7,2,12,5.5,102160,5,2018,0.2,0
17243.5,24-05-2020 00:00,21050.9,2,5,16.5,102970,3,2020,11,0
29442.4,27-07-2011 00:00,28659.2,2,7,17.8,102060,7,2011,1.2,0
21927.6,05-04-2019 00:00,26097.1,2,5,8.4,101960,4,2019,9.5,0.2
28598.7,18-09-2015 00:00,27315.8,2,9,15.6,101120,5,2015,2.4,9.6
26020.6,10-02-2018 00:00,26107.3,2,10,15.2,102100,6,2018,2.4,0
34425.9,22-01-2016 00:00,32708.5,2,1,6.8,101760,5,2016,0.3,2
36046.2,12-01-2011 00:00,33220.3,2,12,9.5,100710,7,2011,0.7,5
24790.6,30-08-2009 00:00,30904.9,2,8,15.3,101870,6,2009,1.4,0
25064.5,17-08-2013 00:00,27189.6,2,8,17.4,101230,3,2013,2.5,0
26564.2,18-06-2015 00:00,24362.8,2,6,18.1,102080,3,2015,10.3,0
21579.4,17-07-2016 00:00,22615.5,2,7,22.6,102230,5,2016,6,0
27832.4,16-10-2011 00:00,32090.4,2,10,11.4,102310,4,2011,3.5,0
35566.9,11-08-2011 00:00,32715.8,2,11,10.6,101460,8,2011,0,1
30767.6,16-01-2020 00:00,29693.9,2,1,8.9,101520,7,2020,2.4,4.4
24672.7,07-01-2012 00:00,27702.3,2,7,15,101440,4,2012,7.2,0.8
25018.8,06-06-2017 00:00,25690.4,2,6,13.8,99580,6,2017,3,2.6
35219.6,18-11-2013 00:00,32796.7,2,11,8.8,101100,8,2013,0,0.2
20845.6,25-05-2019 00:00,23027.6,2,5,19.1,101820,7,2019,4.5,0
32655.8,22-02-2016 00:00,31802.7,2,2,9,100930,8,2016,0.8,0.2
28152.1,19-05-2012 00:00,30208.7,2,5,14.4,100960,8,2012,1.6,0
30791,07-03-2012 00:00,28960.6,2,7,17,101350,8,2012,0,5.8
25078.7,26-12-2019 00:00,29593.3,2,12,5.8,101650,7,2019,0.1,2.6
35576.6,01-06-2015 00:00,32856,2,1,8.7,102130,5,2015,0.6,1.2
28523.9,21-10-2012 00:00,31973.9,2,10,11.5,101810,8,2012,0,0.8
32153.5,31-01-2018 00:00,32265.6,2,1,5,100550,5,2018,1.9,2.4
20028.4,27-05-2019 00:00,24513.8,2,5,14.5,101040,5,2019,4,0.2
29361.6,02-03-2020 00:00,28430.1,2,2,10.3,101200,7,2020,0.4,0.2
30521.7,11-09-2015 00:00,29517.9,2,11,12.4,102090,5,2015,0.2,0
34465.3,12-01-2017 00:00,31611.9,2,12,4,102090,6,2017,3.5,0
35060.2,23-02-2012 00:00,32903.3,2,2,12.6,102320,4,2012,5.9,0
23312.3,11-01-2020 00:00,26277.5,2,11,13.7,100450,8,2020,0.7,0.4
30410.3,17-06-2010 00:00,28055,2,6,15.9,102200,1,2010,14.1,0
26895.1,03-12-2017 00:00,29741.2,2,3,10.8,101510,8,2017,0,3.2
23737.4,14-06-2015 00:00,27559.8,2,6,15.3,101370,7,2015,0.3,0.2
27549.9,21-04-2017 00:00,28663.8,2,4,11.5,103170,7,2017,0,0
29268.2,04-03-2015 00:00,31268.6,2,4,9.7,101660,8,2015,0,2.8
29874.3,01-07-2018 00:00,33220.8,2,1,3.5,102510,2,2018,4.8,0
23213.9,09-06-2015 00:00,27600.5,2,9,12.8,102850,1,2015,11.6,0
24249.3,26-12-2016 00:00,31391.2,2,12,7,103160,3,2016,4.5,0
27921.2,05-03-2010 00:00,32346.4,2,5,8.2,102230,5,2010,5.6,0.6
26349,30-05-2018 00:00,25738.1,2,5,16.3,101340,7,2018,0,0
28003.5,22-05-2015 00:00,27537.7,2,5,13.5,102530,6,2015,3.5,0
31931.8,19-05-2009 00:00,30881.1,2,5,13.7,101730,5,2009,5.3,0
27867.6,21-09-2016 00:00,26114.5,2,9,18.5,101810,6,2016,4.8,0
25623.4,04-06-2019 00:00,28477.4,2,4,8.9,100540,6,2019,0.5,0
27274.4,09-10-2015 00:00,26425.8,2,9,16.5,102050,0,2015,11.9,0
21393.1,27-05-2017 00:00,23208.1,2,5,19.8,101400,3,2017,7.5,0
30826.4,13-10-2014 00:00,30518.9,2,10,12.1,99820,8,2014,0,4.8
27602,17-06-2015 00:00,25323.3,2,6,18.9,102290,4,2015,3.4,0
21799.5,29-08-2016 00:00,24343.2,2,8,19.8,102170,4,2016,6.3,0
26662.7,07-12-2016 00:00,24953.5,2,7,15.8,101230,6,2016,6.1,5.4
28430.7,15-04-2012 00:00,31990.5,2,4,6.5,102040,3,2012,7.1,0
24480.4,08-10-2017 00:00,24205.2,2,8,16.6,102320,5,2017,7.7,0
32345.3,10-04-2010 00:00,31614.8,2,10,14.8,99890,6,2010,0.6,0.2
32691.2,20-11-2019 00:00,29976,2,11,4.2,101210,3,2019,0.8,0
30809,16-11-2015 00:00,29365,2,11,13.2,100940,7,2015,1.2,2.8
33133.7,13-04-2011 00:00,33497.1,2,4,9.1,102320,7,2011,0.1,0
25045.7,26-08-2013 00:00,26178.4,2,8,20.4,101840,3,2013,7.2,0
30724.2,20-12-2014 00:00,32096,3,12,7,102680,2,2014,3.7,0
