daily_demand,date_format,Month,cloud_cover,Year,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
continuous,time,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,,,,,,,,,,
34708.9,22-11-2018 00:00,11,4,2018,0.1,19,8.6,2.6,-1.3,0.2,101760
33878.3,23-11-2018 00:00,11,8,2018,0,16,9.4,4.7,0.7,0.4,101390
29840.4,24-11-2018 00:00,11,8,2018,0,16,8.6,8,6.6,0,100980
29132.1,25-11-2018 00:00,11,7,2018,0,15,8.2,7.5,6.5,0,101060
33151.8,26-11-2018 00:00,11,7,2018,0,15,13.2,6.2,4.2,0,101370
33947,27-11-2018 00:00,11,7,2018,0,15,14,7.7,2.1,7.4,101360
31742.8,28-11-2018 00:00,11,8,2018,0,15,13.9,8.2,2.3,3,100690
30508.4,29-11-2018 00:00,11,7,2018,0.1,17,11.9,12.9,12,1.4,100150
30194.8,30-11-2018 00:00,11,1,2018,4.9,48,13.9,9,6.1,4,100690
28811,12-01-2018 00:00,12,7,2018,0,14,15.8,9.9,6,3.8,100330
26612.4,12-02-2018 00:00,12,7,2018,1.2,25,13.7,12.7,9.6,0,99720
30946.1,12-03-2018 00:00,12,6,2018,1.5,27,10.4,12.2,10.8,2.8,100110
33613.5,12-04-2018 00:00,12,4,2018,3,35,13.1,6,1.5,4,102060
33629.6,12-05-2018 00:00,12,8,2018,0,13,13.3,8.4,3.8,1,101410
31660.4,12-06-2018 00:00,12,8,2018,0,13,12.4,11.3,9.3,4.2,101360
29760.4,12-07-2018 00:00,12,5,2018,1.1,23,12.5,12,11.6,3.6,100380
27035.7,12-08-2018 00:00,12,4,2018,0.7,20,11,9.7,6.8,1.6,100240
27388.1,12-09-2018 00:00,12,5,2018,3.3,35,9.4,9.8,8.5,1.2,100930
33011.8,12-10-2018 00:00,12,7,2018,0,12,9.3,6.8,4.3,0,102660
33092.9,12-12-2018 00:00,12,5,2018,0.2,15,5.5,5.5,3.4,0,102160
30465.7,16-12-2018 00:00,12,3,2018,1.4,24,10.7,5.9,2.4,4.2,100590
33232.1,17-12-2018 00:00,12,3,2018,4.3,39,10.4,7,3.4,0,101600
32269.1,18-12-2018 00:00,12,8,2018,0,12,9.9,7.6,4.8,8.6,100910
32428.5,19-12-2018 00:00,12,5,2018,1.8,26,13.2,7.8,5.6,0.8,100450
31623.4,20-12-2018 00:00,12,6,2018,1.9,27,12.9,9.5,5.8,7,100580
30283.6,21-12-2018 00:00,12,8,2018,0.3,16,12,10.1,7.2,0.4,100120
27070.4,22-12-2018 00:00,12,4,2018,1.5,25,13.2,10.4,8.8,3.8,101540
28012.8,23-12-2018 00:00,12,8,2018,0,12,8.3,9.8,6.5,2.8,101780
28736.3,24-12-2018 00:00,12,5,2018,2.1,28,8.6,6.5,4.7,0.2,103180
26260.9,25-12-2018 00:00,12,7,2018,0,12,9.6,4.9,1.2,0.2,103440
25373.6,26-12-2018 00:00,12,8,2018,0,12,7.9,6.8,4,0,103060
28557.5,27-12-2018 00:00,12,6,2018,2.5,31,10.8,5.4,2.9,0,102650
28690.5,28-12-2018 00:00,12,8,2018,1.4,24,12.3,6.9,3,0,103050
26072,29-12-2018 00:00,12,7,2018,0,12,10.4,9.8,7.3,0,103240
26531,30-12-2018 00:00,12,8,2018,0,12,10.1,8.4,6.5,0,103520
26960.3,31-12-2018 00:00,12,8,2018,0,13,10.7,9.4,8.8,0,103580
25297.2,01-01-2019 00:00,1,7,2019,0.5,19,6.4,7.8,4.8,0,103570
31779.8,01-02-2019 00:00,1,7,2019,0,13,5.5,5,3.7,0,104310
29595,01-06-2019 00:00,1,8,2019,0.2,16,11.1,7.1,4.2,0,103680
31730.8,01-07-2019 00:00,1,8,2019,0,13,9.3,8.6,6,0,103230
34996.7,01-10-2019 00:00,1,7,2019,0,14,9.1,3.8,0.2,0,103060
33572.9,01-11-2019 00:00,1,7,2019,0.2,17,11,5.3,1.6,0,103020
28472.8,01-12-2019 00:00,1,8,2019,0,14,11.7,8.7,6.4,0,102320
26739.9,13-01-2019 00:00,1,8,2019,0.1,16,9.8,10.2,8.6,0,101440
32229.7,14-01-2019 00:00,1,6,2019,1.8,31,9.7,8.6,7.4,0,102030
32218.1,15-01-2019 00:00,1,6,2019,0.1,17,9.9,5.5,1.4,0.2,101940
32332.8,16-01-2019 00:00,1,7,2019,0,15,5.1,8.1,6.2,5.2,100590
32905,17-01-2019 00:00,1,4,2019,6.1,56,7.1,3.6,2.1,0,101130
34512.6,18-01-2019 00:00,1,7,2019,0.8,25,5.5,2.9,-1.4,0,101630
31557.9,19-01-2019 00:00,1,8,2019,0,16,5.7,3,0.6,0,100980
35181.6,23-01-2019 00:00,1,6,2019,1.6,33,5.4,1.6,-0.1,0.2,100270
32762.2,25-01-2019 00:00,1,6,2019,2.8,43,10.8,6.1,-0.2,0,101400
28429.4,26-01-2019 00:00,1,7,2019,0.3,23,6.7,7.8,4.7,5.8,100250
31185.1,02-02-2019 00:00,2,6,2019,5.7,67,7.4,2.9,0.5,0,100690
33361,02-04-2019 00:00,2,7,2019,0,20,9.5,4.2,-1.2,0.2,101850
34433.2,02-05-2019 00:00,2,8,2019,0,21,11.5,7.2,5,4.2,102310
32998.6,02-06-2019 00:00,2,7,2019,0.7,32,10.5,8.6,5.7,4,101630
31710.9,02-07-2019 00:00,2,6,2019,5.3,70,11.1,8.3,6.1,1.2,100610
31094.5,02-08-2019 00:00,2,7,2019,0,22,10.8,8.8,6.4,7,99910
27466,02-09-2019 00:00,2,4,2019,3.7,61,8,8.7,6.5,2,100040
28640.9,02-10-2019 00:00,2,6,2019,0.9,37,9.2,6.8,5.7,1,99780
32554.4,02-11-2019 00:00,2,4,2019,4.2,66,12.3,5.5,1.8,0,102340
31484,02-12-2019 00:00,2,5,2019,2.6,54,12.9,6.9,1.5,0,103320
31508.5,13-02-2019 00:00,2,4,2019,2.7,56,13.9,8.8,4.8,0,103310
27349.4,16-02-2019 00:00,2,6,2019,0,25,15.1,7.5,3.1,0,102270
25553.3,17-02-2019 00:00,2,3,2019,5.8,84,9.7,9.4,3.7,0,101600
30254.2,18-02-2019 00:00,2,6,2019,0,26,12.5,8.4,7.2,2.8,101540
30505.1,19-02-2019 00:00,2,4,2019,5.3,83,13.3,7.2,1.9,0,101860
30185.1,20-02-2019 00:00,2,6,2019,3.8,72,15.3,9.4,5.5,0,102000
29587.6,21-02-2019 00:00,2,4,2019,5.4,86,15.3,10.8,6.2,0,102640
29325.8,22-02-2019 00:00,2,5,2019,5.9,91,16.7,10.7,6,0,103450
30760.3,28-02-2019 00:00,2,6,2019,0.7,46,11.2,8.9,4.7,1.4,101590
30488.7,03-01-2019 00:00,3,7,2019,0.1,39,15.1,9.8,8.3,0,101810
25370.9,03-02-2019 00:00,3,7,2019,2.3,74,12.7,11.3,7.5,2.6,101010
25763.6,03-03-2019 00:00,3,7,2019,0,36,10.7,10.8,9,5,99830
28983.6,03-04-2019 00:00,3,6,2019,3.4,89,12.2,7.2,3.8,0.6,99440
29648.4,03-05-2019 00:00,3,5,2019,5.6,113,12.6,7.7,3.1,5,100240
29932.2,03-06-2019 00:00,3,8,2019,0,38,12.5,9.8,7,0.4,98970
29316.2,03-07-2019 00:00,3,6,2019,4,99,10.6,9,5.5,0.2,99270
30219.9,03-08-2019 00:00,3,4,2019,3.4,94,13.6,6.7,2.8,1.2,100990
25527.8,03-09-2019 00:00,3,6,2019,3.4,95,10.8,10.2,6.9,8.2,101230
25710.1,03-10-2019 00:00,3,6,2019,6,125,11.4,8.1,5.3,3,100910
28748.8,03-11-2019 00:00,3,3,2019,8.3,149,9.8,6.7,2,0.6,102290
30688.9,03-12-2019 00:00,3,6,2019,1.5,73,12,7.8,5.9,7.8,100700
29273.1,13-03-2019 00:00,3,7,2019,2.6,90,14.9,8,4,4.2,100800
28584.5,14-03-2019 00:00,3,6,2019,4,109,14.7,10.9,7,4.6,100610
28242.4,15-03-2019 00:00,3,8,2019,1.2,71,12.5,11.9,9.1,0,100720
26062.2,16-03-2019 00:00,3,8,2019,0,44,10.4,11.4,10.3,4.4,100250
24960.5,17-03-2019 00:00,3,4,2019,6.3,139,11.6,7.1,3.8,1.8,100530
30409.4,18-03-2019 00:00,3,6,2019,3.8,111,13,7.5,3.4,0,102050
30675.1,19-03-2019 00:00,3,8,2019,0.5,61,13,9.6,6.2,0,102730
29733.4,20-03-2019 00:00,3,8,2019,0,46,14.6,10.6,8.2,0,103230
29706.5,21-03-2019 00:00,3,8,2019,0.1,52,11,11.7,8.8,0,103300
28910.3,22-03-2019 00:00,3,8,2019,0,48,13.9,9.9,8.9,0,102880
26000.7,23-03-2019 00:00,3,6,2019,1.6,85,14.9,10.5,7.1,0,103140
27226.6,25-03-2019 00:00,3,2,2019,11.1,202,14.7,9.2,5.2,0,103180
29011.6,26-03-2019 00:00,3,2,2019,8.1,173,13.4,8.1,1.5,0,103420
29470.7,27-03-2019 00:00,3,6,2019,2.4,102,16.1,9,4.6,0,103520
28268.2,28-03-2019 00:00,3,5,2019,5.3,144,17.6,11.6,7.1,0,103570
24508.4,30-03-2019 00:00,3,3,2019,8.2,181,13.1,11.9,4.7,0,102130
23816.2,31-03-2019 00:00,3,4,2019,3.8,128,14.5,10.7,8.2,0,102460
27472.6,04-01-2019 00:00,4,2,2019,11.4,219,9.8,9.2,3.9,0,101980
29917.3,04-02-2019 00:00,4,5,2019,2.1,104,10.9,6.6,3.4,4.4,100440
30225.3,04-03-2019 00:00,4,5,2019,4.2,137,10.3,5.9,0.9,0.8,99880
30158.8,04-04-2019 00:00,4,7,2019,1.6,97,14.3,5.7,1.1,1.4,99510
28289.8,04-05-2019 00:00,4,6,2019,2.8,118,11.6,9.8,5.4,0,100190
25623.4,04-06-2019 00:00,4,6,2019,0.5,75,11.7,8.9,6.3,0,100540
25267.1,04-07-2019 00:00,4,7,2019,0,58,12.7,8.9,6.1,0.2,100830
27959.9,04-08-2019 00:00,4,8,2019,0.2,68,11.7,10.1,7.5,2.8,101100
28440.1,04-09-2019 00:00,4,7,2019,0,59,13.1,9.9,8.2,1.8,101410
27377.6,04-10-2019 00:00,4,3,2019,11.8,240,12.6,8.8,4.6,0,101890
28405.6,04-12-2019 00:00,4,5,2019,3.6,139,9.9,6,1.3,0,102690
24686.5,13-04-2019 00:00,4,3,2019,6.6,182,11.4,5.2,0.6,0,102730
24656.8,14-04-2019 00:00,4,3,2019,8,202,15.3,5.5,-0.3,0,102540
26253.9,15-04-2019 00:00,4,4,2019,11,239,16.4,9.8,4.2,0,101980
28316.9,16-04-2019 00:00,4,7,2019,1.4,103,19.2,11.7,6.9,0,101520
26428.4,17-04-2019 00:00,4,2,2019,9.6,226,21.8,12.9,6.7,0,101890
25025.6,18-04-2019 00:00,4,7,2019,11,244,24,14.8,7.8,0,102300
20656.1,22-04-2019 00:00,4,4,2019,7.5,206,21.9,16.8,8.5,0,100590
24490.4,23-04-2019 00:00,4,4,2019,1.5,111,18.3,17.4,12.8,0,99710
25810.5,24-04-2019 00:00,4,7,2019,2.3,128,17.3,14.2,10.1,0.6,99380
25549.1,25-04-2019 00:00,4,5,2019,3.1,143,17.6,12.7,8.1,0,99870
25123.1,26-04-2019 00:00,4,5,2019,4.9,173,13.3,11.6,5.6,0.8,100900
22311.6,27-04-2019 00:00,4,7,2019,1.2,107,14.8,10.2,7.2,0,100990
23203.9,28-04-2019 00:00,4,8,2019,1.1,106,16.1,10.9,7.1,0,102010
26901.2,29-04-2019 00:00,4,7,2019,2.7,139,18.2,10.8,5.4,0,102590
26372.2,30-04-2019 00:00,4,3,2019,9.5,242,18.5,12.1,5.9,0,102440
26979.3,05-01-2019 00:00,5,6,2019,3.8,161,16.7,12.5,6.5,0,101890
26568.9,05-02-2019 00:00,5,6,2019,4.7,176,15.5,12.9,9.1,1.4,101410
27252.5,05-03-2019 00:00,5,7,2019,1.9,127,11.6,11.4,7.4,1.8,101470
21927.6,05-04-2019 00:00,5,4,2019,9.5,247,12.7,8.4,5.2,0.2,101960
22980.5,05-05-2019 00:00,5,5,2019,4.3,172,13.1,7.7,2.7,0,102580
24057.9,05-06-2019 00:00,5,7,2019,2,131,17.5,9.1,5.1,0,102200
26622.4,05-07-2019 00:00,5,7,2019,6.9,214,15.7,11.8,6.2,7.4,101390
27191.3,05-08-2019 00:00,5,7,2019,1.8,128,15.8,12.1,8.4,10.8,99570
27514.2,05-09-2019 00:00,5,6,2019,1.9,131,16.4,10.9,6.1,9.2,99750
26858.8,05-10-2019 00:00,5,5,2019,4.9,186,16.8,10.6,4.7,0,100880
23214.4,05-11-2019 00:00,5,6,2019,4.6,182,18.1,12.4,8.1,2.2,101990
24150.8,16-05-2019 00:00,5,4,2019,11.7,288,14.8,13.2,7.4,0,101740
25829.1,17-05-2019 00:00,5,7,2019,0.5,100,17.2,11.6,8.4,0,100910
23216.4,18-05-2019 00:00,5,7,2019,0.7,106,18.6,13.4,9.7,0,100680
22160,19-05-2019 00:00,5,6,2019,0.3,94,20.4,13.4,8.2,0,100970
24788.8,20-05-2019 00:00,5,6,2019,3.1,161,20.9,16.3,12.2,0,101270
24358.7,22-05-2019 00:00,5,5,2019,9.4,262,24.7,16.4,10.4,0,101960
24037.7,23-05-2019 00:00,5,4,2019,10.8,281,22.6,16.9,9,0,101630
23820.8,24-05-2019 00:00,5,4,2019,7.6,237,24.2,16.7,10.8,0,101720
20845.6,25-05-2019 00:00,5,7,2019,4.5,189,21.2,19.1,13.9,0,101820
19656.9,26-05-2019 00:00,5,7,2019,1.7,135,20,17.6,14,0,101350
20028.4,27-05-2019 00:00,5,5,2019,4,181,18.4,14.5,9,0.2,101040
23867,28-05-2019 00:00,5,6,2019,4.7,193,19.2,13.8,9.1,0,101270
25115.7,29-05-2019 00:00,5,7,2019,0.3,97,24.8,14.2,9.2,2.8,101860
23086.3,30-05-2019 00:00,5,7,2019,4.6,192,20.7,17.9,11.1,0,102100
23242.1,31-05-2019 00:00,5,6,2019,2.3,149,27.6,17.5,14.3,0,102350
20852,06-01-2019 00:00,6,3,2019,11.5,296,27.3,19.1,10.5,0,101920
20039.9,06-02-2019 00:00,6,6,2019,7.1,235,22,21.1,14.9,0,101010
22718.1,06-03-2019 00:00,6,3,2019,6.8,231,17.5,16.3,10.6,0,101240
25591.2,06-04-2019 00:00,6,7,2019,0.8,115,19.8,13.8,10.1,1.6,100600
24470.2,06-05-2019 00:00,6,6,2019,4.6,196,21,15.8,11.8,0,100590
24929,06-07-2019 00:00,6,7,2019,1.5,134,20.3,15.2,11,7.4,100240
20808.8,06-08-2019 00:00,6,5,2019,7.6,244,21,15.6,10.9,0,101140
20605.6,06-09-2019 00:00,6,5,2019,6.4,226,14.8,14.8,8.6,3.2,102040
25350.9,06-11-2019 00:00,6,8,2019,0.8,116,16.1,13.9,9.5,0,101150
26547.7,13-06-2019 00:00,6,8,2019,0,81,20.1,13.8,11.4,4.8,100580
25220.4,14-06-2019 00:00,6,7,2019,5.3,209,20,15.9,11.7,0,101020
21831.1,15-06-2019 00:00,6,7,2019,3.7,181,21.4,15.8,11.5,0.8,101280
20608.6,16-06-2019 00:00,6,6,2019,4.7,199,22.7,14.9,8.4,1.2,101660
23718.3,17-06-2019 00:00,6,4,2019,9.3,270,19.7,17,11.3,0,101750
25661.8,18-06-2019 00:00,6,7,2019,2.4,156,19.5,15.3,11,2.2,101390
25628.7,19-06-2019 00:00,6,8,2019,0.1,89,20.5,16.8,14.1,7.4,100800
22846,20-06-2019 00:00,6,6,2019,6.5,229,22.4,16.4,12.3,0,101260
23490.5,21-06-2019 00:00,6,3,2019,9.8,277,23.8,15.6,8.8,0,101940
20910.2,23-06-2019 00:00,6,6,2019,1,122,24.5,18.7,12.5,0,101680
25091.4,24-06-2019 00:00,6,7,2019,1.7,140,23.9,20.9,17.2,2.8,101560
25931.4,25-06-2019 00:00,6,8,2019,1,122,22.2,20.9,17.8,0,101890
24842.7,26-06-2019 00:00,6,8,2019,3.5,178,24.6,18.8,15.4,0,102720
19525.9,30-06-2019 00:00,6,3,2019,8.9,263,22.5,19.9,14.6,0,101610
22828.7,07-01-2019 00:00,7,3,2019,7.4,241,23.2,17.9,13.3,0,102040
24183.5,07-02-2019 00:00,7,3,2019,9.6,273,24.4,17,10.8,0,102500
23517.2,07-05-2019 00:00,7,6,2019,8.5,256,23.6,21.6,15.7,0,101850
21617.1,07-06-2019 00:00,7,5,2019,4.7,197,21.5,19.1,14.6,4.6,101370
20621.8,07-07-2019 00:00,7,7,2019,3,166,23.9,17.8,14.1,2,101670
24068.4,07-08-2019 00:00,7,7,2019,4.8,198,25.8,18.2,12.5,0,102070
25350.3,07-09-2019 00:00,7,8,2019,1.8,140,26.7,20.6,15.3,0,102090
24848.4,07-10-2019 00:00,7,7,2019,3.1,167,27.3,21.7,16.7,0,101800
24858.2,07-11-2019 00:00,7,7,2019,7.9,245,25.5,21.8,16.3,0,101290
23656.5,07-12-2019 00:00,7,5,2019,9.2,263,23.7,21.3,17.1,0,101510
21665.3,13-07-2019 00:00,7,4,2019,5,200,21.9,19.1,14.5,0.6,102160
20876.7,14-07-2019 00:00,7,5,2019,2.5,153,22.9,18,14.1,0,102320
24187.9,15-07-2019 00:00,7,4,2019,6.1,217,27.3,17.4,11.8,0,102260
24800.8,17-07-2019 00:00,7,5,2019,6.6,223,24.8,19.9,13.5,3,101410
24236.2,18-07-2019 00:00,7,6,2019,2.5,152,19.9,20.2,15.6,0,101050
20197.3,20-07-2019 00:00,7,5,2019,6.9,226,24.6,20.5,15.4,0,100890
19982,21-07-2019 00:00,7,3,2019,5.7,207,27.9,18.8,13,0,102020
22218,27-07-2019 00:00,7,8,2019,0,74,24.3,18.2,16.1,0.4,100710
20790,28-07-2019 00:00,7,6,2019,1.3,120,26.2,19.9,15.5,0,100600
23163.2,29-07-2019 00:00,7,4,2019,11.4,280,19.9,19.7,13.2,0,100880
23741.4,30-07-2019 00:00,7,6,2019,1.5,124,24.9,18.4,17,3.8,100510
23243.8,31-07-2019 00:00,7,7,2019,4.2,176,26,20.6,16.3,0,101230
23759.6,08-01-2019 00:00,8,6,2019,5.7,199,25.8,20.3,14.6,0,101710
23433,08-02-2019 00:00,8,4,2019,6.6,212,24.7,20.6,15.5,0,101910
21392.9,08-03-2019 00:00,8,4,2019,3,153,27.4,19.8,14.8,0,101880
20439.1,08-04-2019 00:00,8,6,2019,0.5,95,26.5,21.2,15,0.2,101340
23201.6,08-05-2019 00:00,8,5,2019,4.8,182,25,21.2,16,0.2,100980
23093.6,08-06-2019 00:00,8,5,2019,5.9,198,24.9,20.1,15.3,0,100780
22948.1,08-07-2019 00:00,8,5,2019,5.3,188,24.5,19.6,14.2,1.2,100670
23824.5,08-08-2019 00:00,8,5,2019,5.4,189,25,18.9,13.4,3.2,100960
19312.4,08-10-2019 00:00,8,6,2019,5.6,190,23.2,20.1,16.6,1.4,100420
19557.5,08-11-2019 00:00,8,3,2019,7.2,212,19.5,19.1,15.1,0,101120
23530.5,08-12-2019 00:00,8,6,2019,1.3,112,23.4,16.2,12.9,1.4,101460
23555.8,13-08-2019 00:00,8,4,2019,9.8,243,19.4,16.6,9.8,3.2,101740
25472.8,14-08-2019 00:00,8,8,2019,0.1,74,23.5,16.6,13.9,8.6,101240
22857.8,15-08-2019 00:00,8,4,2019,7,204,19.2,18.8,14,0,101230
23986.7,16-08-2019 00:00,8,6,2019,0,65,24.1,15.9,12.7,5.6,101120
19307.5,17-08-2019 00:00,8,5,2019,7.5,209,22.5,19.6,15,1,100460
18963.7,18-08-2019 00:00,8,6,2019,3.7,153,22.4,18.6,14.6,4.8,100550
22588.5,19-08-2019 00:00,8,3,2019,7.5,206,22.8,17.2,12.1,0.6,101410
23499.2,20-08-2019 00:00,8,2,2019,9.9,235,23.6,16.8,10.7,0,102280
23593.8,21-08-2019 00:00,8,2,2019,8.4,215,25.1,17.1,10.6,0,102650
23502.6,22-08-2019 00:00,8,3,2019,9,221,27.7,18.6,12.2,0,102470
25514.4,28-08-2019 00:00,8,7,2019,3.3,136,24.7,22.3,18,0,101380
23552.1,29-08-2019 00:00,8,3,2019,8.9,210,24.8,17.8,10.8,0,101950
22482,30-08-2019 00:00,8,2,2019,8.6,205,24.9,19.1,13.4,0,102050
20144.7,31-08-2019 00:00,8,3,2019,5.7,167,21.6,18.6,12.3,0,101260
19542.4,09-01-2019 00:00,9,3,2019,8.6,193,23.6,16.4,11.3,0,101800
23646,09-02-2019 00:00,9,4,2019,7.1,175,22.8,16.1,8.7,0,102360
24143,09-03-2019 00:00,9,7,2019,2.5,113,21.1,19.1,15.3,7.2,102260
23087.8,09-04-2019 00:00,9,6,2019,7,171,18.7,17.9,14.6,0,101570
23464.9,09-05-2019 00:00,9,3,2019,8.5,186,18.8,15.3,11.9,0,102490
23878.5,09-06-2019 00:00,9,4,2019,0.7,77,17.8,14.1,9.3,0,102230
21653.9,09-07-2019 00:00,9,6,2019,2.8,113,18.6,14.6,11.3,0,102340
21033.9,09-08-2019 00:00,9,2,2019,8.6,183,16.1,12.3,6.1,0,102340
26453,09-09-2019 00:00,9,8,2019,0,52,21.9,13.9,11.8,0,101360
25577.6,09-10-2019 00:00,9,5,2019,5.4,144,21.8,15.9,9.9,0,101870
24750.3,09-11-2019 00:00,9,7,2019,0.5,68,25.7,17.6,13.5,0,102020
24905.4,09-12-2019 00:00,9,6,2019,3.3,115,22.6,18.9,12,0,102700
24011.1,13-09-2019 00:00,9,2,2019,11.8,205,24,18.1,13.5,0,103390
21330.2,15-09-2019 00:00,9,0,2019,10,185,20.6,18.2,9.8,0.2,102430
26175.2,16-09-2019 00:00,9,8,2019,0,47,20,18,15.4,0.6,102210
24623.9,17-09-2019 00:00,9,1,2019,11.4,194,20,14.8,9.6,0,102540
25090.2,19-09-2019 00:00,9,0,2019,10.5,182,22.4,15.1,7.9,0,103080
23791.5,20-09-2019 00:00,9,0,2019,10.8,183,26.4,15.8,9.3,0,102510
20641.8,21-09-2019 00:00,9,0,2019,10.6,179,23.9,19.1,11.8,0.2,101220
22616.1,22-09-2019 00:00,9,6,2019,0.4,58,20.1,20.6,17.3,1.6,100440
26564.6,25-09-2019 00:00,9,7,2019,2.6,91,20.9,18.4,14.6,3.6,100050
24645.3,26-09-2019 00:00,9,6,2019,1.7,78,19,18.2,15.5,0.8,100290
24282.9,27-09-2019 00:00,9,3,2019,4.1,107,19.7,16.1,13.2,1.2,100410
21639.2,28-09-2019 00:00,9,6,2019,0.3,51,19.8,15.8,12,4.6,100800
22276,29-09-2019 00:00,9,7,2019,0.3,50,17.8,16.9,13.9,4.4,99800
26742.1,30-09-2019 00:00,9,6,2019,0.2,47,21.1,13.8,9.7,7.2,100860
26193.2,10-01-2019 00:00,10,7,2019,2.8,87,14.4,17.4,13.6,9.4,100020
26269.6,10-02-2019 00:00,10,1,2019,7.9,136,15.3,10.6,6.7,0,101770
28186.7,10-03-2019 00:00,10,5,2019,0.2,45,15.7,9.7,4,1.8,101640
26632.2,10-04-2019 00:00,10,6,2019,0.2,44,16.3,12.1,8.4,0.4,100550
22864.4,10-06-2019 00:00,10,7,2019,4.7,101,16.9,14.4,11.6,1,101110
27614.8,10-07-2019 00:00,10,8,2019,0.5,49,17.9,13.6,10.2,1.8,101420
25973.2,10-08-2019 00:00,10,5,2019,2.5,76,16.3,15,12.1,3.4,100700
26502.4,10-09-2019 00:00,10,6,2019,4.2,92,17.5,13.4,10.5,0.2,100530
26207.1,10-10-2019 00:00,10,4,2019,3.8,87,17.2,12.9,8.3,3.6,101100
26572.4,10-11-2019 00:00,10,8,2019,0,33,16.4,15.3,13.4,7,100650
25061.6,10-12-2019 00:00,10,8,2019,0,32,17.3,13.5,10.6,12.4,100810
24816.9,13-10-2019 00:00,10,7,2019,1.1,54,16,14.1,10.9,4,100450
28712.3,14-10-2019 00:00,10,8,2019,0,31,17.5,13.2,10.3,3.6,100550
28353.8,15-10-2019 00:00,10,6,2019,1.7,60,16.3,14.1,10.7,0.8,100410
27593.4,16-10-2019 00:00,10,6,2019,3,73,15.4,13,9.7,0,100310
28019.9,17-10-2019 00:00,10,5,2019,2.7,69,15.6,11.8,8.2,10.2,100540
27425.7,18-10-2019 00:00,10,5,2019,4.6,85,15.8,12.4,9.3,2.4,99950
25046.4,19-10-2019 00:00,10,3,2019,6.7,100,12.1,12.7,9.5,0.6,100100
24191.7,20-10-2019 00:00,10,5,2019,1.4,52,13.3,8.3,4.6,0.2,101050
28799.7,21-10-2019 00:00,10,8,2019,0,28,16,11.1,8.8,0.4,101850
29022.5,22-10-2019 00:00,10,2,2019,7.6,102,14.6,11.2,6.5,0,102320
29345.5,23-10-2019 00:00,10,6,2019,0.2,33,12.5,9.4,4.2,0.2,101350
29185.3,24-10-2019 00:00,10,7,2019,0,26,16.9,10.4,8.3,5.6,100560
28595,25-10-2019 00:00,10,7,2019,0,26,16.9,13.2,9.5,0.4,101120
26205.2,26-10-2019 00:00,10,8,2019,0,25,12,14.6,12.2,4.2,100850
24643.1,27-10-2019 00:00,10,2,2019,5.3,80,11,8,4,0,102330
30117,28-10-2019 00:00,10,4,2019,3.5,65,11.5,6,1.1,0,102490
29951.1,29-10-2019 00:00,10,8,2019,0.1,27,12.9,8.6,5.7,0,102510
29547.4,30-10-2019 00:00,10,5,2019,4.4,70,13.3,9.9,7,0,102400
30366.3,31-10-2019 00:00,10,5,2019,4.9,72,16.2,9.9,6.5,3.2,101880
29301.8,11-01-2019 00:00,11,8,2019,0,23,14,11.8,7.4,1.4,99920
26032,11-02-2019 00:00,11,7,2019,0.3,29,12.4,12,10,4.2,98080
26391.1,11-03-2019 00:00,11,4,2019,1.8,46,12.8,9.2,6,2,98170
30312.9,11-04-2019 00:00,11,4,2019,1.2,39,13,10.1,7.3,0,98410
30147.6,11-05-2019 00:00,11,8,2019,0.6,32,9.6,9.6,6.1,1.2,99700
31537.7,11-06-2019 00:00,11,5,2019,3.3,55,11.2,6.5,3.3,9.2,100360
31099.6,11-07-2019 00:00,11,4,2019,6,72,9,8.4,5.6,0,99320
30901.6,11-08-2019 00:00,11,5,2019,0.1,23,7.8,4.3,-0.3,0.2,100620
27704.6,11-10-2019 00:00,11,5,2019,6.3,70,10,6.3,1.6,2.4,101060
30299.2,11-11-2019 00:00,11,5,2019,3.5,53,9,7.3,4.7,0,100240
31091.6,11-12-2019 00:00,11,5,2019,2.7,46,10.1,6.1,3.2,1.8,99900
32261.4,14-11-2019 00:00,11,7,2019,2.6,44,8.9,6.8,3.8,0.2,99490
31660.2,15-11-2019 00:00,11,8,2019,0,18,8.2,6.5,4,1.6,100300
29102.2,16-11-2019 00:00,11,8,2019,0.7,28,8.7,6.5,4.7,0,100610
28894.6,17-11-2019 00:00,11,7,2019,2.1,39,9.5,5.1,1.5,0,101120
31913.3,18-11-2019 00:00,11,3,2019,3.8,49,7.1,6,2.6,0,101590
33864.8,19-11-2019 00:00,11,6,2019,0,17,8,2.5,-2.1,0,101680
32691.2,20-11-2019 00:00,11,3,2019,0.8,27,7.6,4.2,0.4,0,101210
33330.9,21-11-2019 00:00,11,8,2019,0,16,9.9,4.8,2,4.2,100330
32025,22-11-2019 00:00,11,7,2019,0.7,26,10.8,6.8,3.6,1,99530
28753.2,23-11-2019 00:00,11,7,2019,0,16,11.8,9.2,7.6,3.4,99370
28614.6,24-11-2019 00:00,11,7,2019,0.1,18,11.8,8.8,5.9,0,100300
31469.9,25-11-2019 00:00,11,8,2019,0,15,13.6,10.1,8.4,2,100210
31256.3,26-11-2019 00:00,11,7,2019,0,15,11.9,11.6,9.5,5.2,99480
31434.7,28-11-2019 00:00,11,8,2019,0.3,20,7.9,9,7.9,2,99560
